dataset,function,formula,c,noise,samples,test_samples,dimension,outer_seed,method,R,top_m,width_hidden,grid,lamb,probe_steps,num_ok_probes,probe_test_mse_mean,probe_test_mse_min,selected_screen_features,top_selection_variables,runtime_sec,screen_contains_all_true_vars,screen_true_var_recall,screen_true_var_f1,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,residual_top1_pair,residual_top_pair,residual_true_pair_rank_worst,residual_true_pair_score_mean,residual_max_false_pair_score
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2001,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0014704010274726,0.0010783253237605,"[0, 1, 2, 3]","[0, 1, 3, 2, 10, 8, 11, 4, 5, 9, 12, 6]",309.4789516925812,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.2770994007587433,0.2644349336624145
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2002,feature_stability_var,20,4,16,5,0.001,75,20,0.0014379036438185,0.000869394338224,"[0, 1, 2, 3]","[0, 1, 3, 2, 11, 10, 6, 8, 9, 7, 5, 12]",312.4073004722595,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.2611027061939239,0.2511605024337768
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2002,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0014379036438185,0.000869394338224,"[0, 1, 2, 3]","[0, 1, 3, 2, 11, 6, 8, 10, 4, 9, 5, 7]",312.40762543678284,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.2611027061939239,0.2511605024337768
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2003,feature_stability_var,20,4,16,5,0.001,75,20,0.0011842928302939,0.0008580851135775,"[0, 1, 2, 3]","[0, 1, 3, 2, 11, 9, 6, 5, 7, 12, 4, 10]",347.12887024879456,1,1.0,1.0,1,1.0,1,0,"[1, 10]",4.0,0.2082482129335403,0.2700924575328827
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2003,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0011842928302939,0.0008580851135775,"[0, 1, 2, 3]","[0, 1, 3, 2, 11, 4, 9, 6, 5, 10, 7, 12]",347.1291837692261,1,1.0,1.0,1,1.0,1,0,"[1, 10]",4.0,0.2082482129335403,0.2700924575328827
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2004,feature_stability_var,20,4,16,5,0.001,75,20,0.0013000508333789,0.0008324436494149,"[0, 1, 2, 3]","[0, 1, 3, 2, 11, 12, 7, 4, 9, 10, 6, 8]",315.6152329444885,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.253875195980072,0.2488620281219482
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2004,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0013000508333789,0.0008324436494149,"[0, 1, 2, 3]","[0, 1, 3, 2, 11, 4, 10, 12, 6, 8, 7, 9]",315.6155490875244,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.253875195980072,0.2488620281219482
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2005,feature_stability_var,20,4,16,5,0.001,75,20,0.00130813686701,0.0009082763572223,"[0, 1, 2, 3]","[0, 1, 3, 2, 12, 4, 11, 7, 5, 10, 6, 9]",312.17591285705566,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.3006922304630279,0.2558947801589966
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2005,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.00130813686701,0.0009082763572223,"[0, 1, 2, 3]","[0, 1, 3, 2, 4, 12, 11, 7, 6, 5, 10, 8]",312.17626094818115,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.3006922304630279,0.2558947801589966
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.0011421249218983,0.0007978159119375,"[0, 1, 2, 3]","[0, 1, 3, 2, 11, 9, 5, 7, 6, 10, 4, 12]",307.3909201622009,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.2670253813266754,0.2433479875326156
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2006,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0011421249218983,0.0007978159119375,"[0, 1, 2, 3]","[0, 1, 3, 2, 9, 10, 11, 7, 5, 4, 6, 12]",307.391236782074,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.2670253813266754,0.2433479875326156
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2007,feature_stability_var,20,4,16,5,0.001,75,20,0.0015310810106855,0.0010476775933057,"[0, 1, 2, 3]","[0, 1, 3, 2, 7, 6, 11, 5, 9, 4, 12, 10]",307.9459581375122,1,1.0,1.0,1,1.0,1,0,"[1, 10]",2.0,0.2650414109230041,0.2687622606754303
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2007,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0015310810106855,0.0010476775933057,"[0, 1, 2, 3]","[0, 1, 3, 2, 6, 4, 5, 7, 11, 12, 9, 10]",307.94627833366394,1,1.0,1.0,1,1.0,1,0,"[1, 10]",2.0,0.2650414109230041,0.2687622606754303
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2008,feature_stability_var,20,4,16,5,0.001,75,20,0.001770591159584,0.0013058639597147,"[0, 1, 2, 3]","[0, 1, 3, 2, 11, 6, 12, 9, 10, 7, 5, 4]",328.85224318504333,1,1.0,1.0,1,1.0,1,0,"[1, 10]",2.0,0.2709013819694519,0.2929811477661133
