model,explain_method,seed,function,samples,dimension,noise,variable_index,score,is_active,source_file
KAN,grad,3,correlated_proxy,512,100,0.05,45,0.3379287123680115,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,46,0.2795947790145874,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,47,0.5497987866401672,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,48,0.2729853391647339,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,49,0.3052754402160644,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,50,0.4047985076904297,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,51,0.2489901930093765,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,52,0.2694742977619171,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,53,0.4230620563030243,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,54,0.4085328280925751,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,55,0.4524075388908386,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,56,0.2972351014614105,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,57,0.4101530015468597,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,58,0.2302453815937042,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,59,0.129809558391571,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,60,0.4423998594284057,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,61,0.4273121058940887,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,62,0.370639443397522,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,63,0.4101095795631408,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,64,0.3419143557548523,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,65,0.2938294410705566,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,66,0.3465632796287536,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,67,0.7656993865966797,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,68,0.2664607763290405,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,69,0.4724961519241333,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,70,0.4692407846450805,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,71,0.2074423432350158,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,72,0.4136072993278503,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,73,0.1664621382951736,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,74,0.2473736107349395,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,75,0.2197161316871643,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,76,0.3141977787017822,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,77,0.2580543756484985,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,78,0.5079761743545532,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,79,0.2199287265539169,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,80,0.3650807738304138,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,81,0.376075267791748,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,82,0.3162814676761627,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,83,0.4172828793525696,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,84,0.3531041145324707,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,85,0.3487097024917602,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,86,0.1171832084655761,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,87,0.4304441809654236,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,88,0.5081902742385864,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,89,0.3669918179512024,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,90,0.4717938899993896,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,91,0.2708610892295837,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,92,0.3628325164318084,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,93,0.3637896180152893,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,94,0.261506974697113,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,95,0.5020842552185059,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,96,0.3964654803276062,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,97,0.5294333696365356,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,98,0.4415193200111389,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,3,correlated_proxy,512,100,0.05,99,0.5605608224868774,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,0,0.1119782552123069,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,1,0.0004733800888061,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,2,0.1077510491013526,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,3,0.0142244892194867,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,4,0.1037029847502708,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,5,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,6,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,7,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,8,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,9,0.018712043762207,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,10,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,11,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,12,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,13,0.016786178573966,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,14,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,15,0.0973618030548095,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,16,0.0428558178246021,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,17,0.0209991130977869,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,18,0.0248643960803747,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,19,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,20,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,21,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,22,0.0207833852618932,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,23,0.0213247537612915,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,24,0.0107003049924969,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,25,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,26,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,27,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,28,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,29,0.0311427116394042,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,30,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,31,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,32,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,33,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,34,0.0554835386574268,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,35,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,36,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,37,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,38,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,39,0.0055689015425741,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,40,0.0127271013334393,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,41,0.0583951883018016,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,42,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,43,0.0007839600439183,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,44,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,45,0.0032424926757812,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,46,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,47,0.0094147520139813,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,48,0.0239615440368652,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,49,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,50,0.0080607729032635,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,51,0.0429486036300659,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,52,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,53,0.0317353792488575,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,54,0.0251340866088867,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,55,0.046766560524702,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,56,0.0040546655654907,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,57,0.0537126064300537,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,58,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,59,0.0114475889131426,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,60,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,61,0.0317928791046142,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,62,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,63,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,64,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,65,0.0140285892412066,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,66,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,67,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,68,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,69,0.0093589620664715,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,70,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,71,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,72,0.024844130501151,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,73,0.0070877871476113,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,74,0.0178914070129394,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,75,0.0204150285571813,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,76,0.0085837841033935,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,77,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,78,0.0259060468524694,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,79,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,80,0.0399163961410522,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,81,0.0251431856304407,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,82,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,83,0.0094178123399615,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,84,0.0015595754375681,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,85,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,86,0.0025489330291748,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,87,0.0235812272876501,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,88,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,89,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,90,0.003433148143813,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,91,0.0092032356187701,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,92,0.0055850744247436,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,93,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,94,0.0108705358579754,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,95,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,96,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,97,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,98,0.0356503315269947,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,3,correlated_proxy,512,100,0.05,99,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,0,1.3664054870605469,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,1,0.452806293964386,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,2,0.1856447905302047,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,3,0.2369281649589538,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,4,1.3609647750854492,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,5,0.5066004395484924,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,6,0.3365948796272278,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,7,0.2478359937667846,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,8,0.4172799587249756,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,9,0.3939909934997558,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,10,0.3270508348941803,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,11,0.2634485363960266,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,12,0.164716362953186,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,13,0.3587312698364258,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,14,0.1841970384120941,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,15,0.3334586024284363,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,16,0.5310753583908081,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,17,0.1999554336071014,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,18,0.4594833254814148,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,19,0.3654165267944336,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,20,0.3386152386665344,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,21,0.4200614988803863,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,22,0.3772294223308563,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,23,0.2440812289714813,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,24,0.2313807606697082,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,25,0.2020956426858902,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,26,0.3295684456825256,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,27,0.2447607666254043,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,28,0.1595121622085571,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,29,0.2240370512008667,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,30,0.2480627000331878,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,31,0.2527397572994232,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,32,0.2243893444538116,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,33,0.3226476311683655,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,34,0.2313996702432632,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,35,0.2766610980033874,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,36,0.3079172372817993,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,37,0.3076281547546386,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,38,0.1957933008670807,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,39,0.4278733134269714,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,40,0.3442566990852356,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,41,0.2753995060920715,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,42,0.1823853254318237,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,43,0.3547732830047607,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,44,0.2008431851863861,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,45,0.2652499079704284,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,46,0.2948278784751892,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,47,0.2499163746833801,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,48,0.2531684041023254,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,49,0.2062968164682388,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,50,0.232310265302658,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,51,0.3560892939567566,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,52,0.3387734889984131,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,53,0.199322909116745,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,54,0.5213956832885742,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,55,0.2868176102638244,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,56,0.1773499399423599,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,57,0.179994061589241,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,58,0.3600413203239441,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,59,0.5362907648086548,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,60,0.2796352803707123,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,61,0.1816961467266082,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,62,0.3042709827423095,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,63,0.3379785418510437,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,64,0.2614328563213348,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,65,0.5152562260627747,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,66,0.2117305994033813,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,67,0.1930924654006958,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,68,0.3437090814113617,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,69,0.4066894948482513,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,70,0.3027645945549011,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,71,0.4657855927944183,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,72,0.0639423578977584,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,4,correlated_proxy,512,100,0.05,73,0.218116819858551,0,correlated_proxy_d100_n512_noise005_scores.csv
