function,screen_mode,seed,trial,status,error,screen_score_type,effective_dim,hidden,depth,activation,lr,weight_decay,dropout,best_val_mse,best_epoch,epochs_run,final_train_mse,final_val_mse
correlated_proxy,rf,4,5,ok,,rf,20,64,3,softplus,0.0006176135560419409,0.001,0.0,0.7469530701637268,371,1072,0.3770183026790619,0.8698875904083252
correlated_proxy,rf,4,6,ok,,rf,20,512,3,tanh,0.0007838286442917744,0.0,0.0,0.7919908761978149,64,765,1.5850180545839976e-07,1.2490897178649902
correlated_proxy,rf,4,7,ok,,rf,20,64,4,softplus,0.005355962884668678,1e-05,0.0,0.7246847152709961,149,850,0.006487809121608734,1.5233060121536255
correlated_proxy,rf,4,8,ok,,rf,20,128,4,softplus,0.00010321750112646507,1e-06,0.0,0.768353283405304,1029,1730,0.486141175031662,0.796024739742279
correlated_proxy,rf,4,9,ok,,rf,20,256,3,silu,4.4951895131291617e-05,0.0001,0.0,0.7497732043266296,608,1309,0.39888232946395874,0.8549820780754089
correlated_proxy,rf,4,10,ok,,rf,20,64,4,silu,2.486257884394153e-05,1e-05,0.0,0.7806717753410339,2295,2996,0.4529382884502411,0.8145407438278198
correlated_proxy,rf,4,11,ok,,rf,20,128,2,gelu,0.00030796505040053764,1e-06,0.0,0.7532210946083069,215,916,0.0014804948586970568,1.235561728477478
correlated_proxy,rf,4,12,ok,,rf,20,64,4,silu,6.097646856272215e-05,0.01,0.0,0.7885231375694275,925,1626,0.3114619851112366,0.9642925262451172
correlated_proxy,rf,4,13,ok,,rf,20,128,2,softplus,0.0017461211492742562,0.0001,0.0,0.7288926839828491,211,912,0.11716371029615402,1.1605108976364136
correlated_proxy,rf,4,14,ok,,rf,20,256,3,gelu,9.730646156903585e-05,1e-06,0.0,0.715407133102417,240,941,0.032007887959480286,1.3820475339889526
correlated_proxy,rf,4,15,ok,,rf,20,64,3,silu,0.0076594071978269875,0.0001,0.0,0.7492774724960327,25,726,0.0009255986078642309,1.4723894596099854
correlated_proxy,rf,4,16,ok,,rf,20,512,2,softplus,1.6338529241379452e-05,1e-05,0.0,0.9072167277336121,307,1008,0.852492094039917,0.912857711315155
correlated_proxy,rf,4,17,ok,,rf,20,64,4,softplus,0.0007737471289925335,1e-06,0.0,0.722453773021698,263,964,0.3975435197353363,0.8475233316421509
correlated_proxy,rf,4,18,ok,,rf,20,256,3,tanh,3.087001337167606e-05,1e-05,0.0,0.8057628273963928,985,1686,0.08393368124961853,1.0528299808502197
correlated_proxy,rf,4,19,ok,,rf,20,128,3,softplus,0.002296980649282168,0.001,0.0,0.7101029753684998,272,973,0.055324066430330276,1.3597385883331299
