function,screen_mode,seed,trial,status,error,screen_score_type,effective_dim,hidden,depth,activation,lr,weight_decay,dropout,best_val_mse,best_epoch,epochs_run,final_train_mse,final_val_mse
core_interaction_c5,oracle_support,1,29,ok,,forced_true_support_random_fill,20,1024,3,softplus,0.0001571888006574085,1e-08,0.0,0.16657595336437225,2023,3024,0.0700952336192131,0.1777576357126236
core_interaction_c5,oracle_support,1,30,ok,,forced_true_support_random_fill,20,256,3,tanh,0.021394902520028555,1e-08,0.0,0.48555994033813477,273,1274,0.0006889232317917049,0.5768954157829285
core_interaction_c5,oracle_support,1,31,ok,,forced_true_support_random_fill,20,128,6,gelu,0.0023389847961511126,0.0,0.0,0.18307654559612274,40,1041,3.2189949706662446e-05,0.3545619249343872
correlated_proxy,rf,1,0,ok,,rf,20,256,4,silu,1.7914823299257556e-05,0.0,0.0,0.7476112842559814,1125,2126,0.36107930541038513,0.7990468740463257
correlated_proxy,rf,1,1,ok,,rf,20,128,2,tanh,0.02841440501540214,0.0001,0.0,0.9122594594955444,25,1026,2.6680686460167635e-06,0.9971224665641785
correlated_proxy,rf,1,2,ok,,rf,20,256,5,silu,0.00041403655715986783,0.0001,0.0,0.7180495858192444,73,1074,0.04860641807317734,1.3573912382125854
correlated_proxy,rf,1,3,ok,,rf,20,256,2,softplus,0.0002840973667844529,0.0001,0.0,0.7378590106964111,729,1730,0.35882270336151123,0.8149474859237671
correlated_proxy,rf,1,4,ok,,rf,20,128,5,gelu,0.00014637592060358115,0.0001,0.0,0.7478442788124084,180,1181,0.006113547366112471,1.5407757759094238
correlated_proxy,rf,1,5,ok,,rf,20,256,4,softplus,0.0007055124327800626,0.0001,0.0,0.7059929966926575,558,1559,0.2393895536661148,0.9848226308822632
correlated_proxy,rf,1,6,ok,,rf,20,512,6,softplus,0.000843545998735778,1e-05,0.0,0.707186222076416,950,1951,0.1293378472328186,1.0750964879989624
correlated_proxy,rf,1,7,ok,,rf,20,512,6,gelu,0.002389321353371905,1e-06,0.0,0.6874194145202637,39,1040,0.000341356877470389,1.2523638010025024
correlated_proxy,rf,1,8,ok,,rf,20,512,6,tanh,2.5956028358330573e-05,1e-05,0.0,0.9240822196006775,3,1004,3.750908581423573e-05,1.0090584754943848
correlated_proxy,rf,1,9,ok,,rf,20,512,6,softplus,1.4976022185815243e-05,1e-06,0.0,0.9281057715415955,612,1613,0.8565348982810974,0.9419160485267639
correlated_proxy,rf,1,10,ok,,rf,20,1024,6,silu,0.0018673275792233832,1e-07,0.0,0.7012693881988525,151,1152,0.002185666933655739,1.4566272497177124
correlated_proxy,rf,1,11,ok,,rf,20,128,5,tanh,0.010139947998817338,1e-08,0.0,0.8721673488616943,30,1031,4.1052624082278666e-14,1.0517761707305908
correlated_proxy,rf,1,12,ok,,rf,20,256,3,silu,0.00047453065865560876,0.0001,0.0,0.7143709659576416,73,1074,0.005337617360055447,1.6437395811080933
correlated_proxy,rf,1,13,ok,,rf,20,512,6,gelu,0.00048307307970808143,1e-05,0.0,0.6920027732849121,58,1059,0.0007707320619374514,1.200408935546875
correlated_proxy,rf,1,14,ok,,rf,20,512,6,gelu,0.005574630680408126,1e-07,0.0,0.7608140110969543,203,1204,0.00010584209667285904,1.394222378730774
correlated_proxy,rf,1,15,ok,,rf,20,128,6,gelu,0.0009025778908640147,1e-06,0.0,0.6946287751197815,46,1047,9.33827759581618e-05,1.6140820980072021
