row_type,model,function,seed,samples,test_samples,dimension,noise,kan_width,kan_grid,kan_k,kan_steps,kan_lamb,target,variable,hidden,pair,baseline_mse,ablated_mse,delta_mse,synergy,is_true_active,is_true_interaction,formula,true_variables,true_interactions
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x3->h4,3,4,,1.7966303825378418,1.7954834699630737,-0.0011469125747680664,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x3->h5,3,5,,1.7966303825378418,1.784842610359192,-0.011787772178649902,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x3->h6,3,6,,1.7966303825378418,1.7843127250671387,-0.012317657470703125,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x3->h7,3,7,,1.7966303825378418,1.7930307388305664,-0.0035996437072753906,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x4->h0,4,0,,1.7966303825378418,1.7896510362625122,-0.00697934627532959,,0,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x4->h1,4,1,,1.7966303825378418,1.8415582180023193,0.04492783546447754,,0,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x4->h2,4,2,,1.7966303825378418,1.7958539724349976,-0.0007764101028442383,,0,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x4->h3,4,3,,1.7966303825378418,1.7935280799865723,-0.0031023025512695312,,0,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x4->h4,4,4,,1.7966303825378418,1.8025970458984375,0.005966663360595703,,0,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x4->h5,4,5,,1.7966303825378418,1.7821805477142334,-0.014449834823608398,,0,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
