function,seed,mc_rep,samples,test_samples,dimension,noise,update_grid,width_hidden,grid,lamb,steps,anova_points,anova_background,candidate_pairs,train_mse,test_mse,train_runtime_sec,score_runtime_sec,true_pair_score,max_false_pair_score,true_minus_max_false,true_pair_rank,true_pair_rank1,top_pair,top_pair_score
core_interaction_c025,2,5,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003659711219370365,0.06188694387674332,17.509299516677856,42.003666162490845,0.001336365006864071,0.0315978080034256,-0.030261442996561527,797,0,"(0, 1)",0.0315978080034256
core_interaction_c025,2,6,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003659711219370365,0.06188694387674332,17.509299516677856,42.01209616661072,0.00156412273645401,0.03120424970984459,-0.02964012697339058,590,0,"(0, 1)",0.03120424970984459
core_interaction_c025,2,7,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003659711219370365,0.06188694387674332,17.509299516677856,41.98880624771118,0.0005140332505106926,0.02612610813230276,-0.02561207488179207,2155,0,"(0, 1)",0.02612610813230276
core_interaction_c025,2,8,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003659711219370365,0.06188694387674332,17.509299516677856,42.05588960647583,0.0008890591561794281,0.029086556285619736,-0.028197497129440308,1268,0,"(0, 1)",0.029086556285619736
core_interaction_c025,2,9,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003659711219370365,0.06188694387674332,17.509299516677856,41.957080364227295,0.0007022470235824585,0.037938036024570465,-0.03723578900098801,1572,0,"(0, 1)",0.037938036024570465
core_interaction_c025,3,0,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003902515454683453,0.03636375814676285,18.97718381881714,42.04588055610657,0.04668788891285658,0.015475653111934662,0.031212235800921917,1,1,"(2, 3)",0.04668788891285658
core_interaction_c025,3,1,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003902515454683453,0.03636375814676285,18.97718381881714,42.06838393211365,0.08186345547437668,0.01710863783955574,0.06475481763482094,1,1,"(2, 3)",0.08186345547437668
core_interaction_c025,3,2,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003902515454683453,0.03636375814676285,18.97718381881714,42.02713871002197,0.08337125112302601,0.015646975487470627,0.06772427563555539,1,1,"(2, 3)",0.08337125112302601
core_interaction_c025,3,3,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003902515454683453,0.03636375814676285,18.97718381881714,42.02828931808472,0.0722580412402749,0.015311946161091328,0.05694609507918358,1,1,"(2, 3)",0.0722580412402749
core_interaction_c025,3,4,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003902515454683453,0.03636375814676285,18.97718381881714,42.04452586174011,0.060476381331682205,0.015846521593630314,0.04462985973805189,1,1,"(2, 3)",0.060476381331682205
core_interaction_c025,3,5,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003902515454683453,0.03636375814676285,18.97718381881714,42.11377024650574,0.08463721629232168,0.02119381446391344,0.06344340182840824,1,1,"(2, 3)",0.08463721629232168
core_interaction_c025,3,6,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003902515454683453,0.03636375814676285,18.97718381881714,42.108290672302246,0.06269780546426773,0.014859706163406372,0.04783809930086136,1,1,"(2, 3)",0.06269780546426773
core_interaction_c025,3,7,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003902515454683453,0.03636375814676285,18.97718381881714,42.08025360107422,0.08946094196289778,0.013701379299163818,0.07575956266373396,1,1,"(2, 3)",0.08946094196289778
core_interaction_c025,3,8,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003902515454683453,0.03636375814676285,18.97718381881714,42.1039617061615,0.07516674930229783,0.021602271124720573,0.05356447817757726,1,1,"(2, 3)",0.07516674930229783
core_interaction_c025,3,9,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003902515454683453,0.03636375814676285,18.97718381881714,42.04757618904114,0.06667439453303814,0.02047058567404747,0.04620380885899067,1,1,"(2, 3)",0.06667439453303814
core_interaction_c025,4,0,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00040335970697924495,0.07078003883361816,17.566121101379395,41.91229748725891,0.0027923397719860077,0.012262828648090363,-0.009470488876104355,701,0,"(46, 81)",0.012262828648090363
core_interaction_c025,4,1,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00040335970697924495,0.07078003883361816,17.566121101379395,41.91387629508972,0.002535187639296055,0.007558930665254593,-0.005023743025958538,697,0,"(64, 96)",0.007558930665254593
core_interaction_c025,4,2,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00040335970697924495,0.07078003883361816,17.566121101379395,41.92368721961975,0.003051048144698143,0.010881388559937477,-0.007830340415239334,498,0,"(0, 81)",0.010881388559937477
core_interaction_c025,4,3,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00040335970697924495,0.07078003883361816,17.566121101379395,41.932461977005005,0.0018882043659687042,0.009785797446966171,-0.007897593080997467,1261,0,"(5, 81)",0.009785797446966171
core_interaction_c025,4,4,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00040335970697924495,0.07078003883361816,17.566121101379395,41.958579301834106,0.004015045240521431,0.009756801649928093,-0.005741756409406662,193,0,"(3, 96)",0.009756801649928093
core_interaction_c025,4,5,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00040335970697924495,0.07078003883361816,17.566121101379395,42.100048542022705,0.004545246250927448,0.014521933160722256,-0.009976686909794807,142,0,"(46, 77)",0.014521933160722256
core_interaction_c025,4,6,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00040335970697924495,0.07078003883361816,17.566121101379395,41.9846556186676,0.0025353524833917618,0.009084124118089676,-0.006548771634697914,662,0,"(46, 77)",0.009084124118089676
core_interaction_c025,4,7,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00040335970697924495,0.07078003883361816,17.566121101379395,41.970189809799194,0.002545757219195366,0.010555632412433624,-0.008009875193238258,674,0,"(81, 89)",0.010555632412433624
core_interaction_c025,4,8,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00040335970697924495,0.07078003883361816,17.566121101379395,41.987374782562256,0.0034378133714199066,0.010015210136771202,-0.0065773967653512955,251,0,"(31, 89)",0.010015210136771202
core_interaction_c025,4,9,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00040335970697924495,0.07078003883361816,17.566121101379395,41.98905110359192,0.00216093473136425,0.010637297295033932,-0.008476362563669682,900,0,"(46, 57)",0.010637297295033932
core_interaction_c025,5,0,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003684278635773808,0.07173453271389008,18.04604935646057,41.99335980415344,0.004111520946025848,0.02624789858236909,-0.02213637763634324,164,0,"(0, 19)",0.02624789858236909
core_interaction_c025,5,1,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003684278635773808,0.07173453271389008,18.04604935646057,41.98480844497681,0.003948453813791275,0.024534014519304037,-0.020585560705512762,428,0,"(30, 31)",0.024534014519304037
core_interaction_c025,5,2,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003684278635773808,0.07173453271389008,18.04604935646057,42.02478575706482,0.007719157263636589,0.02733790874481201,-0.019618751481175423,101,0,"(0, 19)",0.02733790874481201
core_interaction_c025,5,3,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003684278635773808,0.07173453271389008,18.04604935646057,41.97747087478638,0.0035555660724639893,0.01631576893851161,-0.01276020286604762,331,0,"(0, 98)",0.01631576893851161
core_interaction_c025,5,4,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003684278635773808,0.07173453271389008,18.04604935646057,42.0071074962616,0.004027432296425104,0.025479537900537252,-0.02145210560411215,147,0,"(0, 19)",0.025479537900537252
