function,dimension,noise,screen_method,top_m,row_type,target,original_variable,local_variable,hidden,pair,pair_in_screened_set,is_true_active,is_true_interaction,train_mse_mean,train_mse_std,train_mse_min,train_mse_max,test_mse_mean,test_mse_std,test_mse_min,test_mse_max,screen_contains_all_true_vars_mean,screen_contains_all_true_vars_std,screen_contains_all_true_vars_min,screen_contains_all_true_vars_max,screen_true_var_recall_mean,screen_true_var_recall_std,screen_true_var_recall_min,screen_true_var_recall_max,screen_contains_true_interactions_mean,screen_contains_true_interactions_std,screen_contains_true_interactions_min,screen_contains_true_interactions_max,baseline_mse_mean,baseline_mse_std,baseline_mse_min,baseline_mse_max,ablated_mse_mean,ablated_mse_std,ablated_mse_min,ablated_mse_max,delta_mse_mean,delta_mse_std,delta_mse_min,delta_mse_max,synergy_mean,synergy_std,synergy_min,synergy_max,setting_label
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x0,x1->h6",,,6.0,"(0, 1)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3231531232595444,0.3433993902911419,0.0385390669107437,0.7045611143112183,0.0102036359409491,0.0143626230954053,0.0003923960030078,0.0266889631748199,0.0001451733211676,0.0009846373482705,-0.0009100437164306,0.0010393857955932,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x0,x1->h7",,,7.0,"(0, 1)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3386631980538368,0.3745426345132748,0.054621510207653,0.7631241679191589,0.0257137107352415,0.0327518028780795,-0.0014263093471527,0.0620926022529602,0.0009465739130973,0.0042651978635087,-0.0022010207176208,0.0058008283376693,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x0,x4->h0",,,0.0,"(0, 4)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3598733246326446,0.3350018412020972,0.0381281673908233,0.7067197561264038,0.0469238373140494,0.0764176663026521,-1.8503516912460327e-05,0.1351018249988556,0.0299924276769161,0.0378673019207282,0.0001711137592792,0.072596937417984,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x0,x4->h1",,,1.0,"(0, 4)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3838763361175855,0.3231417481243042,0.0453142598271369,0.6889969110488892,0.0709268487989902,0.1274261288975184,-0.0120346546173095,0.2176476120948791,0.0246271056433518,0.0238827156962541,0.0017434544861316,0.0493970215320587,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x0,x4->h2",,,2.0,"(0, 4)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.5170316249132156,0.4074989528584393,0.051652655005455,0.8099058866500854,0.2040821375946203,0.2520478885013114,0.0135059840977191,0.4898661077022552,0.0504184179008007,0.0755353464634149,0.0038856603205204,0.1375723183155059,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x0,x4->h3",,,3.0,"(0, 4)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.6480948030948639,0.256608015617156,0.3607949316501617,0.8545281887054443,0.3351453157762686,0.4220502783750717,0.0279297232627868,0.8163815177977085,0.0160935049255688,0.0654143801048708,-0.0587988570332527,0.0620480179786682,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x0,x4->h4",,,4.0,"(0, 4)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3080243195096652,0.3404452931303122,0.0345277264714241,0.6893185377120972,-0.00492516780893,0.0062381730721337,-0.0117130279541015,0.000556468963623,0.0053877184788386,0.0037891912048346,0.0031129866838455,0.0097619295120239,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x0,x4->h5",,,5.0,"(0, 4)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3776693244775136,0.3291681830958614,0.0370163023471832,0.6940038204193115,0.0647198371589183,0.11919965702833,-0.0070277452468872,0.2023176252841949,0.0272661459942658,0.0442301635029987,0.0001286752521991,0.0783045440912246,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x0,x4->h6",,,6.0,"(0, 4)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3242346383631229,0.3404498417245913,0.0385609678924083,0.7009496688842773,0.0112851510445276,0.0192601859360747,-8.189678192138672e-05,0.0335230529308319,-0.0001647832492987,0.0014390893279424,-0.0017509348690509,0.0010573267936706,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x0,x4->h7",,,7.0,"(0, 4)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3492848016321659,0.3844408976502264,0.0564136616885662,0.7846229076385498,0.0363353143135706,0.0413008385963315,0.0071476101875305,0.083591341972351,0.0156436488032341,0.0125345659310916,0.0047138556838035,0.0293256044387817,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x1,x5->h0",,,0.0,"(1, 5)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3184178757170836,0.3454296528647704,0.0389044247567653,0.7046006917953491,0.0054683883984883,0.0058944045917049,0.0007577538490295,0.0120782852172851,0.0012473786870638,0.0030790790805635,-0.0010818243026733,0.0047383159399032,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x1,x5->h1",,,1.0,"(1, 5)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3249757861097653,0.3598744084680791,0.0386901721358299,0.7289633750915527,0.0120262987911701,0.0142197099006637,0.0005435012280941,0.027931809425354,0.0169651818772157,0.026763914383109,-0.0018223337829113,0.0476093292236328,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x1,x5->h2",,,2.0,"(1, 5)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3243142254650593,0.357491305119029,0.0406366251409053,0.7258553504943848,0.011364738146464,0.0118516495100562,0.0024899542331695,0.024823784828186,0.0079994151989618,0.0151822569951381,-0.0020990669727325,0.0254589915275573,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x1,x5->h3",,,3.0,"(1, 5)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3229326407114665,0.3033747718214305,0.0952405035495758,0.6673290729522705,0.0099831533928712,0.0454949592102943,-0.0337024927139282,0.0570938326418399,0.0019459376732508,0.0086618654401602,-0.0070861876010894,0.0101826786994934,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x1,x5->h4",,,4.0,"(1, 5)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3090405563513438,0.3384405346799425,0.0387739837169647,0.6886303424835205,-0.0039089309672514,0.0073602599792108,-0.0124012231826782,0.0006273128092288,-0.0016479901969432,0.0064277225634034,-0.008577823638916,0.0041188113391399,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x1,x5->h5",,,5.0,"(1, 5)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3129657730460167,0.3363316375467151,0.0381093695759773,0.6880059242248535,1.628572742144267e-05,0.0130688030963565,-0.0130256414413452,0.013111799955368,0.0103536322712898,0.0142547280126472,-0.0029200688004493,0.0254198312759399,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x1,x5->h6",,,6.0,"(1, 5)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3151654129227002,0.3461672140397843,0.0381380096077919,0.7032259106636047,0.0022159256041049,0.0022354553342206,-8.66129994392395e-06,0.0044620931148529,0.0008514088888963,0.0032114369752241,-0.0017103366553783,0.0044542253017425,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x1,x5->h7",,,7.0,"(1, 5)",1.0,,0.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3240146587292353,0.3547372414005745,0.0456689447164535,0.7234398126602173,0.01106517141064,0.0100513746236606,0.0032649934291839,0.0224082469940185,0.0057940470675627,0.0037013950523707,0.0015853159129619,0.0085428208112716,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x2,x3->h0",,,0.0,"(2, 3)",1.0,,1.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3116549203793208,0.3367286330719638,0.0380782037973403,0.6877192854881287,-0.0012945669392744,0.011453987783069,-0.01331228017807,0.009497046470642,-0.0005292358497778,0.0010007073667423,-0.0016843676567077,7.417798042297363e-05,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x2,x3->h1",,,1.0,"(2, 3)",1.0,,1.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.4242692068219185,0.3472261687896533,0.0381607040762901,0.7108979225158691,0.1113197195033232,0.1843205815022364,1.403316855430603e-05,0.324078768491745,-0.0163160090645154,0.0260786584860099,-0.046397715806961,-8.577853441238403e-05,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x2,x3->h2",,,2.0,"(2, 3)",1.0,,1.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.4451003794868787,0.3543168531721505,0.0395401492714881,0.6945828199386597,0.1321508921682834,0.2333030027565113,-0.006448745727539,0.4015079438686371,-0.023275040090084,0.0390039013810158,-0.0683059990406036,-7.847696542739868e-05,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x2,x3->h3",,,3.0,"(2, 3)",1.0,,1.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3328233063220978,0.3229649915181362,0.0915931761264801,0.6997357606887817,0.0198738190035025,0.0294033517816343,-0.0012958049774169,0.0534465052187442,0.0011740140616893,0.001583047726338,6.793439388275146e-05,0.002987403422594,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x2,x3->h4",,,4.0,"(2, 3)",1.0,,1.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3161748486260573,0.3525370018162734,0.0354174189269542,0.7118255496025085,0.003225361307462,0.0069045815970988,-0.0027292519807815,0.0107939839363098,-0.0007350953916708,0.0018044787437173,-0.0025905966758728,0.0010136179625988,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x2,x3->h5",,,5.0,"(2, 3)",1.0,,1.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3198979422450065,0.3215710630254909,0.0626260116696357,0.6804095506668091,0.0069484549264113,0.0241687403355334,-0.0206220149993896,0.0244793407618999,-0.0001579411327838,0.0018773147169402,-0.001535952091217,0.0019802451133728,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x2,x3->h6",,,6.0,"(2, 3)",1.0,,1.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3981574575106303,0.2552601641537304,0.205116868019104,0.6875747442245483,0.085207970192035,0.1548103525124807,-0.0134568214416503,0.2636340893805027,-0.0356524748106797,0.0608148870508361,-0.1058724261820316,2.25752592086792e-05,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,shared_hidden_pair_edges,"x2,x3->h7",,,7.0,"(2, 3)",1.0,,1.0,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3146314186354478,0.3533097735069049,0.0419484563171863,0.7137671113014221,0.0016819313168525,0.0122518659976345,-0.0114915370941162,0.0127355456352233,0.0011206567287445,0.002565746259478,-0.0007745027542114,0.0040403753519058,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x0->h0,0.0,0.0,0.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3235855425397555,0.3370225904049523,0.0380570963025093,0.6953461766242981,0.0106360552211602,0.0235899649724724,-0.0056853890419006,0.0376831293106079,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x0->h1,0.0,0.0,1.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3564634571472804,0.321559574391542,0.039635494351387,0.6825544834136963,0.0435139698286851,0.0906321494012483,-0.0184770822525024,0.1475301682949066,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x0->h2,0.0,0.0,2.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.42144209643205,0.362918403878575,0.0429533272981643,0.7664730548858643,0.1084926091134548,0.1306444491670879,0.0048066563904285,0.2552296817302704,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x0->h3,0.0,0.0,3.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.6351751685142517,0.3123163623741957,0.2964230179786682,0.9116808176040648,0.3222256811956565,0.4800770098644391,-0.0036098957061767,0.8735341466963291,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x0->h4,0.0,0.0,4.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3072904497385025,0.3401229436726342,0.0350616127252578,0.6885623931884766,-0.0056590375800927,0.0059560188332291,-0.0124691724777221,-0.0014228820800781,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x0->h5,0.0,0.0,5.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3368617196877797,0.3341028645263165,0.0369909405708313,0.6969943046569824,0.0239122323691844,0.0459370633803138,-0.0040372610092163,0.0769296884536743,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x0->h6,0.0,0.0,6.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3223386319975058,0.3417536862605838,0.0376811362802982,0.7013595104217529,0.0093891446789105,0.0163864354774729,-0.0004655346274375,0.0283050239086151,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x0->h7,0.0,0.0,7.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3360417361060778,0.373776237799487,0.0508401617407798,0.7591843605041504,0.0230922487874825,0.0311895803790751,-0.0015695393085479,0.0581527948379516,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x1->h0,1.0,1.0,0.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3162981892625491,0.3478881645645487,0.0386094972491264,0.7065245509147644,0.0033487019439538,0.0025957838912636,0.0004628263413906,0.0054929852485656,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x1->h1,1.0,1.0,1.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3093377103408177,0.3381295145667096,0.0389628708362579,0.6884608864784241,-0.0036117769777774,0.0077588076531997,-0.0125706791877746,0.0009191483259201,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x1->h2,1.0,1.0,2.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.314244603117307,0.345690967505563,0.0392767935991287,0.7023213505744934,0.0012951157987117,0.0001677221035822,0.0011301226913928,0.0014654397964477,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x1->h3,1.0,1.0,3.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3282429575920105,0.3123798197694506,0.0984722077846527,0.6839295029640198,0.0152934702734152,0.0402308312211185,-0.0171020627021789,0.0603255368769168,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x1->h4,1.0,1.0,4.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3144874771436055,0.3492666825160791,0.0366762578487396,0.7065786123275757,0.0015379898250102,0.0036141619334287,-0.0014704130589962,0.0055470466613769,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x1->h5,1.0,1.0,5.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3081081335743268,0.3345624432212655,0.0388749912381172,0.6826562881469727,-0.0048413537442684,0.0117817153957529,-0.018375277519226,0.0031228959560394,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,20,single_edge,x1->h6,1.0,1.0,6.0,,,1.0,,4.75674237332413e-07,7.653445098265876e-07,4.3078807188123855e-09,1.3587464309239294e-06,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.3129494873185952,0.3456562444299751,0.0381466709077358,0.7010315656661987,0.3136188052594661,0.3467676143219543,0.038698423653841,0.7031937837600708,0.0006693179408709,0.0014377271453922,-0.0007060170173645,0.002162218093872,,,,,proxy_d100_rf
