dataset,function,formula,c,noise,samples,test_samples,dimension,outer_seed,method,R,top_m,width_hidden,grid,lamb,probe_steps,num_ok_probes,probe_test_mse_mean,probe_test_mse_min,selected_screen_features,top_selection_variables,runtime_sec,screen_contains_all_true_vars,screen_true_var_recall,screen_true_var_f1,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,residual_top1_pair,residual_top_pair,residual_true_pair_rank_worst,residual_true_pair_score_mean,residual_max_false_pair_score
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,384,512,30,2001,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004425864783115685,0.003687818069010973,"[0, 1, 2, 3]","[0, 1, 3, 2, 5, 12, 25, 26, 28, 27, 15, 24]",340.5321316719055,1,1.0,1.0,1,1.0,1,0,"[1, 21]",369.0,0.008613991551101208,0.1440838873386383
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,384,512,30,2002,feature_stability_var,20,4,16,5,0.001,75,20,0.005542870587669313,0.004361204337328672,"[0, 1, 2, 3]","[0, 1, 2, 3, 27, 19, 8, 15, 7, 17, 4, 28]",327.38877034187317,1,1.0,1.0,1,1.0,1,0,"[1, 24]",421.0,0.001418674481101334,0.1351243555545807
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,384,512,30,2002,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.005542870587669313,0.004361204337328672,"[0, 1, 2, 3]","[0, 1, 2, 3, 27, 19, 8, 15, 7, 11, 17, 28]",327.38919949531555,1,1.0,1.0,1,1.0,1,0,"[1, 24]",421.0,0.001418674481101334,0.1351243555545807
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,384,512,30,2003,feature_stability_var,20,4,16,5,0.001,75,20,0.004589080077130348,0.003803091822192073,"[0, 1, 2, 3]","[0, 1, 3, 2, 8, 15, 16, 11, 4, 21, 5, 12]",316.77939891815186,1,1.0,1.0,1,1.0,1,0,"[21, 28]",417.0,0.0018249305430799723,0.1627274751663208
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,384,512,30,2003,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004589080077130348,0.003803091822192073,"[0, 1, 2, 3]","[0, 1, 3, 2, 8, 15, 11, 4, 16, 21, 27, 12]",316.77983140945435,1,1.0,1.0,1,1.0,1,0,"[21, 28]",417.0,0.0018249305430799723,0.1627274751663208
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,384,512,30,2004,feature_stability_var,20,4,16,5,0.001,75,20,0.004419767181389034,0.003615444991737604,"[0, 1, 2, 3]","[0, 1, 3, 2, 21, 6, 16, 8, 7, 24, 12, 29]",355.2929825782776,1,1.0,1.0,1,1.0,1,0,"[21, 24]",428.0,0.001380696427077055,0.1674014776945114
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,384,512,30,2004,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004419767181389034,0.003615444991737604,"[0, 1, 2, 3]","[0, 1, 3, 2, 6, 21, 9, 16, 24, 8, 7, 5]",355.29341864585876,1,1.0,1.0,1,1.0,1,0,"[21, 24]",428.0,0.001380696427077055,0.1674014776945114
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,384,512,30,2005,feature_stability_var,20,4,16,5,0.001,75,20,0.004772205697372555,0.0037549100816249847,"[0, 1, 2, 3]","[0, 1, 3, 2, 24, 21, 4, 9, 14, 5, 27, 19]",307.6185245513916,1,1.0,1.0,1,1.0,1,0,"[21, 24]",323.0,0.012774011120200157,0.2286572903394699
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,384,512,30,2005,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004772205697372555,0.0037549100816249847,"[0, 1, 2, 3]","[0, 1, 3, 2, 24, 4, 8, 18, 27, 7, 14, 5]",307.61896085739136,1,1.0,1.0,1,1.0,1,0,"[21, 24]",323.0,0.012774011120200157,0.2286572903394699
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,384,512,30,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.004110049549490213,0.0033013883512467146,"[0, 1, 2, 3]","[0, 1, 3, 2, 18, 15, 24, 28, 8, 11, 27, 14]",352.1868808269501,1,1.0,1.0,1,1.0,1,0,"[21, 24]",414.0,0.0035671256482601166,0.21352599561214447
