model,explain_method,seed,function,samples,dimension,noise,variable,score,is_active
KAN,perm,1,correlated_proxy,512,100,0.05,19,0.018217245116829872,0
KAN,perm,1,correlated_proxy,512,100,0.05,20,1.0251998901367188e-05,0
KAN,perm,1,correlated_proxy,512,100,0.05,21,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,22,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,23,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,24,0.01980169676244259,0
KAN,perm,1,correlated_proxy,512,100,0.05,25,0.0008292992715723813,0
KAN,perm,1,correlated_proxy,512,100,0.05,26,0.029679933562874794,0
KAN,perm,1,correlated_proxy,512,100,0.05,27,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,28,0.009663780219852924,0
KAN,perm,1,correlated_proxy,512,100,0.05,29,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,30,0.008720357902348042,0
KAN,perm,1,correlated_proxy,512,100,0.05,31,0.004245877265930176,0
KAN,perm,1,correlated_proxy,512,100,0.05,32,0.02228768728673458,0
KAN,perm,1,correlated_proxy,512,100,0.05,33,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,34,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,35,0.006172895431518555,0
KAN,perm,1,correlated_proxy,512,100,0.05,36,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,37,0.007190624717622995,0
KAN,perm,1,correlated_proxy,512,100,0.05,38,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,39,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,40,0.010438005439937115,0
KAN,perm,1,correlated_proxy,512,100,0.05,41,0.015327890403568745,0
KAN,perm,1,correlated_proxy,512,100,0.05,42,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,43,0.003044724464416504,0
KAN,perm,1,correlated_proxy,512,100,0.05,44,0.011136134155094624,0
KAN,perm,1,correlated_proxy,512,100,0.05,45,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,46,0.024453124031424522,0
KAN,perm,1,correlated_proxy,512,100,0.05,47,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,48,0.016469836235046387,0
KAN,perm,1,correlated_proxy,512,100,0.05,49,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,50,0.00431068753823638,0
KAN,perm,1,correlated_proxy,512,100,0.05,51,0.004845102783292532,0
KAN,perm,1,correlated_proxy,512,100,0.05,52,0.016938328742980957,0
KAN,perm,1,correlated_proxy,512,100,0.05,53,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,54,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,55,0.013280789367854595,0
KAN,perm,1,correlated_proxy,512,100,0.05,56,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,57,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,58,0.030517855659127235,0
KAN,perm,1,correlated_proxy,512,100,0.05,59,0.04950062558054924,0
KAN,perm,1,correlated_proxy,512,100,0.05,60,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,61,0.013375282287597656,0
KAN,perm,1,correlated_proxy,512,100,0.05,62,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,63,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,64,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,65,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,66,0.02888520620763302,0
KAN,perm,1,correlated_proxy,512,100,0.05,67,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,68,0.009618560783565044,0
KAN,perm,1,correlated_proxy,512,100,0.05,69,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,70,0.0018810430774465203,0
KAN,perm,1,correlated_proxy,512,100,0.05,71,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,72,0.008011460304260254,0
KAN,perm,1,correlated_proxy,512,100,0.05,73,0.015284975059330463,0
KAN,perm,1,correlated_proxy,512,100,0.05,74,0.006509026046842337,0
KAN,perm,1,correlated_proxy,512,100,0.05,75,0.0,0
