model,explain_method,seed,function,samples,dimension,noise,variable,score,is_active
KAN,grad,1,core_interaction,1024,100,0.0,25,0.16654744744300842,0
KAN,grad,1,core_interaction,1024,100,0.0,26,0.39878934621810913,0
KAN,grad,1,core_interaction,1024,100,0.0,27,0.23922528326511383,0
KAN,grad,1,core_interaction,1024,100,0.0,28,0.44156888127326965,0
KAN,grad,1,core_interaction,1024,100,0.0,29,0.3399195075035095,0
KAN,grad,1,core_interaction,1024,100,0.0,30,0.3383798599243164,0
KAN,grad,1,core_interaction,1024,100,0.0,31,0.20890255272388458,0
KAN,grad,1,core_interaction,1024,100,0.0,32,0.41790491342544556,0
KAN,grad,1,core_interaction,1024,100,0.0,33,0.21718956530094147,0
KAN,grad,1,core_interaction,1024,100,0.0,34,0.24086932837963104,0
KAN,grad,1,core_interaction,1024,100,0.0,35,0.2626594305038452,0
KAN,grad,1,core_interaction,1024,100,0.0,36,0.2166074961423874,0
KAN,grad,1,core_interaction,1024,100,0.0,37,0.2580244541168213,0
KAN,grad,1,core_interaction,1024,100,0.0,38,0.2726990580558777,0
KAN,grad,1,core_interaction,1024,100,0.0,39,0.29054129123687744,0
KAN,grad,1,core_interaction,1024,100,0.0,40,0.26348426938056946,0
KAN,grad,1,core_interaction,1024,100,0.0,41,0.2904914617538452,0
KAN,grad,1,core_interaction,1024,100,0.0,42,0.22256556153297424,0
KAN,grad,1,core_interaction,1024,100,0.0,43,0.24167264997959137,0
KAN,grad,1,core_interaction,1024,100,0.0,44,0.3552277982234955,0
KAN,grad,1,core_interaction,1024,100,0.0,45,0.40266096591949463,0
KAN,grad,1,core_interaction,1024,100,0.0,46,0.2417597770690918,0
KAN,grad,1,core_interaction,1024,100,0.0,47,0.27939796447753906,0
KAN,grad,1,core_interaction,1024,100,0.0,48,0.3265838623046875,0
KAN,grad,1,core_interaction,1024,100,0.0,49,0.28271764516830444,0
KAN,grad,1,core_interaction,1024,100,0.0,50,0.24860569834709167,0
KAN,grad,1,core_interaction,1024,100,0.0,51,0.15342724323272705,0
KAN,grad,1,core_interaction,1024,100,0.0,52,0.25639569759368896,0
KAN,grad,1,core_interaction,1024,100,0.0,53,0.38779792189598083,0
KAN,grad,1,core_interaction,1024,100,0.0,54,0.19601020216941833,0
KAN,grad,1,core_interaction,1024,100,0.0,55,0.20794260501861572,0
KAN,grad,1,core_interaction,1024,100,0.0,56,0.36293867230415344,0
KAN,grad,1,core_interaction,1024,100,0.0,57,0.28740131855010986,0
KAN,grad,1,core_interaction,1024,100,0.0,58,0.23562991619110107,0
KAN,grad,1,core_interaction,1024,100,0.0,59,0.2753644585609436,0
KAN,grad,1,core_interaction,1024,100,0.0,60,0.12953956425189972,0
KAN,grad,1,core_interaction,1024,100,0.0,61,0.2650303244590759,0
KAN,grad,1,core_interaction,1024,100,0.0,62,0.4256710410118103,0
KAN,grad,1,core_interaction,1024,100,0.0,63,0.3253462314605713,0
KAN,grad,1,core_interaction,1024,100,0.0,64,0.21468469500541687,0
KAN,grad,1,core_interaction,1024,100,0.0,65,0.38933682441711426,0
KAN,grad,1,core_interaction,1024,100,0.0,66,0.17013099789619446,0
KAN,grad,1,core_interaction,1024,100,0.0,67,0.37853989005088806,0
KAN,grad,1,core_interaction,1024,100,0.0,68,0.2500361204147339,0
KAN,grad,1,core_interaction,1024,100,0.0,69,0.2657491862773895,0
KAN,grad,1,core_interaction,1024,100,0.0,70,0.1711251139640808,0
KAN,grad,1,core_interaction,1024,100,0.0,71,0.30713605880737305,0
KAN,grad,1,core_interaction,1024,100,0.0,72,0.22775033116340637,0
KAN,grad,1,core_interaction,1024,100,0.0,73,0.32894599437713623,0
KAN,grad,1,core_interaction,1024,100,0.0,74,0.27856022119522095,0
KAN,grad,1,core_interaction,1024,100,0.0,75,0.3912654519081116,0
KAN,grad,1,core_interaction,1024,100,0.0,76,0.3390091061592102,0
KAN,grad,1,core_interaction,1024,100,0.0,77,0.19803017377853394,0
KAN,grad,1,core_interaction,1024,100,0.0,78,0.33005017042160034,0
KAN,grad,1,core_interaction,1024,100,0.0,79,0.3581901788711548,0
KAN,grad,1,core_interaction,1024,100,0.0,80,0.31406018137931824,0
KAN,grad,1,core_interaction,1024,100,0.0,81,0.2142590582370758,0
KAN,grad,1,core_interaction,1024,100,0.0,82,0.16784687340259552,0
KAN,grad,1,core_interaction,1024,100,0.0,83,0.23695209622383118,0
KAN,grad,1,core_interaction,1024,100,0.0,84,0.22899949550628662,0
KAN,grad,1,core_interaction,1024,100,0.0,85,0.22794845700263977,0
KAN,grad,1,core_interaction,1024,100,0.0,86,0.24487292766571045,0
KAN,grad,1,core_interaction,1024,100,0.0,87,0.46385371685028076,0
KAN,grad,1,core_interaction,1024,100,0.0,88,0.3543005883693695,0
KAN,grad,1,core_interaction,1024,100,0.0,89,0.3070606589317322,0
