source_file,function,explain_method,variable,is_true_active,selection_frequency,mean_importance
capacity_d100_w4_g3.csv,core_interaction,perm,51,0,0.0,0.0013052145950496197
capacity_d100_w4_g3.csv,core_interaction,perm,52,0,0.0,0.026523860543966292
capacity_d100_w4_g3.csv,core_interaction,perm,53,0,0.0,0.04292103499174118
capacity_d100_w4_g3.csv,core_interaction,perm,54,0,0.0,0.0
capacity_d100_w4_g3.csv,core_interaction,perm,55,0,0.0,0.0852231964468956
capacity_d100_w4_g3.csv,core_interaction,perm,56,0,0.0,0.023357041366398334
capacity_d100_w4_g3.csv,core_interaction,perm,57,0,0.0,0.010500240698456764
capacity_d100_w4_g3.csv,core_interaction,perm,58,0,0.2,0.043407758325338365
capacity_d100_w4_g3.csv,core_interaction,perm,59,0,0.0,0.0050885360687971115
capacity_d100_w4_g3.csv,core_interaction,perm,60,0,0.0,0.04943413846194744
capacity_d100_w4_g3.csv,core_interaction,perm,61,0,0.0,0.027559837466105817
capacity_d100_w4_g3.csv,core_interaction,perm,62,0,0.0,0.022844870388507844
capacity_d100_w4_g3.csv,core_interaction,perm,63,0,0.0,0.03318673819303512
capacity_d100_w4_g3.csv,core_interaction,perm,64,0,0.0,0.03636846635490656
capacity_d100_w4_g3.csv,core_interaction,perm,65,0,0.0,0.03512233197689056
capacity_d100_w4_g3.csv,core_interaction,perm,66,0,0.0,0.016003211587667467
capacity_d100_w4_g3.csv,core_interaction,perm,67,0,0.0,0.010465320199728012
capacity_d100_w4_g3.csv,core_interaction,perm,68,0,0.2,0.09998886038811179
capacity_d100_w4_g3.csv,core_interaction,perm,69,0,0.0,0.0026501178741455077
capacity_d100_w4_g3.csv,core_interaction,perm,70,0,0.2,0.036836083699017766
capacity_d100_w4_g3.csv,core_interaction,perm,71,0,0.0,0.04576651155948639
capacity_d100_w4_g3.csv,core_interaction,perm,72,0,0.0,0.019399976218119265
capacity_d100_w4_g3.csv,core_interaction,perm,73,0,0.4,0.13112255781888962
capacity_d100_w4_g3.csv,core_interaction,perm,74,0,0.0,0.006753715127706528
capacity_d100_w4_g3.csv,core_interaction,perm,75,0,0.0,0.039885060861706734
capacity_d100_w4_g3.csv,core_interaction,perm,76,0,0.0,0.023298327624797822
capacity_d100_w4_g3.csv,core_interaction,perm,77,0,0.2,0.0920251339673996
capacity_d100_w4_g3.csv,core_interaction,perm,78,0,0.0,0.030909203365445136
capacity_d100_w4_g3.csv,core_interaction,perm,79,0,0.0,0.02449978142976761
capacity_d100_w4_g3.csv,core_interaction,perm,80,0,0.0,0.043905083648860456
capacity_d100_w4_g3.csv,core_interaction,perm,81,0,0.0,0.06900350265204906
capacity_d100_w4_g3.csv,core_interaction,perm,82,0,0.2,0.04283447265625
capacity_d100_w4_g3.csv,core_interaction,perm,83,0,0.0,0.05478456802666187
capacity_d100_w4_g3.csv,core_interaction,perm,84,0,0.0,0.045418930053710935
capacity_d100_w4_g3.csv,core_interaction,perm,85,0,0.0,0.0004830519203096628
capacity_d100_w4_g3.csv,core_interaction,perm,86,0,0.0,0.03615255244076252
capacity_d100_w4_g3.csv,core_interaction,perm,87,0,0.0,0.018123023211956024
capacity_d100_w4_g3.csv,core_interaction,perm,88,0,0.0,0.03594241142272949
capacity_d100_w4_g3.csv,core_interaction,perm,89,0,0.0,0.020167160034179687
capacity_d100_w4_g3.csv,core_interaction,perm,90,0,0.0,0.014226214215159416
capacity_d100_w4_g3.csv,core_interaction,perm,91,0,0.0,0.02725156247615814
capacity_d100_w4_g3.csv,core_interaction,perm,92,0,0.0,0.07110533639788627
capacity_d100_w4_g3.csv,core_interaction,perm,93,0,0.2,0.05793092846870422
capacity_d100_w4_g3.csv,core_interaction,perm,94,0,0.0,0.0379476860165596
capacity_d100_w4_g3.csv,core_interaction,perm,95,0,0.0,0.02292249947786331
capacity_d100_w4_g3.csv,core_interaction,perm,96,0,0.0,0.04125583972781897
capacity_d100_w4_g3.csv,core_interaction,perm,97,0,0.2,0.052632315829396245
capacity_d100_w4_g3.csv,core_interaction,perm,98,0,0.0,0.027245028805918992
capacity_d100_w4_g3.csv,core_interaction,perm,99,0,0.0,0.034112739562988284
capacity_d100_w4_g5.csv,core_interaction,grad,0,1,1.0,4.200651025772094
capacity_d100_w4_g5.csv,core_interaction,grad,1,1,1.0,1.3426810026168823
capacity_d100_w4_g5.csv,core_interaction,grad,2,1,0.0,0.5041223645210267
capacity_d100_w4_g5.csv,core_interaction,grad,3,1,0.0,0.5891689777374267
capacity_d100_w4_g5.csv,core_interaction,grad,4,0,0.0,0.5213594853878021
capacity_d100_w4_g5.csv,core_interaction,grad,5,0,0.0,0.5090096771717072
capacity_d100_w4_g5.csv,core_interaction,grad,6,0,0.0,0.5117635488510132
capacity_d100_w4_g5.csv,core_interaction,grad,7,0,0.0,0.43968797028064727
capacity_d100_w4_g5.csv,core_interaction,grad,8,0,0.0,0.5549891591072083
capacity_d100_w4_g5.csv,core_interaction,grad,9,0,0.0,0.581686007976532
capacity_d100_w4_g5.csv,core_interaction,grad,10,0,0.0,0.44587046205997466
capacity_d100_w4_g5.csv,core_interaction,grad,11,0,0.0,0.45079840421676637
capacity_d100_w4_g5.csv,core_interaction,grad,12,0,0.0,0.5205215156078339
capacity_d100_w4_g5.csv,core_interaction,grad,13,0,0.0,0.3783638596534729
capacity_d100_w4_g5.csv,core_interaction,grad,14,0,0.0,0.48573054671287536
capacity_d100_w4_g5.csv,core_interaction,grad,15,0,0.2,0.5901620805263519
capacity_d100_w4_g5.csv,core_interaction,grad,16,0,0.0,0.4958182007074356
capacity_d100_w4_g5.csv,core_interaction,grad,17,0,0.0,0.6304950475692749
capacity_d100_w4_g5.csv,core_interaction,grad,18,0,0.0,0.5238220751285553
capacity_d100_w4_g5.csv,core_interaction,grad,19,0,0.0,0.5320534646511078
capacity_d100_w4_g5.csv,core_interaction,grad,20,0,0.0,0.5877161979675293
capacity_d100_w4_g5.csv,core_interaction,grad,21,0,0.0,0.5613168269395828
capacity_d100_w4_g5.csv,core_interaction,grad,22,0,0.0,0.6082732498645782
capacity_d100_w4_g5.csv,core_interaction,grad,23,0,0.0,0.43932241201400757
capacity_d100_w4_g5.csv,core_interaction,grad,24,0,0.0,0.46721410751342773
capacity_d100_w4_g5.csv,core_interaction,grad,25,0,0.0,0.4775913953781128
capacity_d100_w4_g5.csv,core_interaction,grad,26,0,0.0,0.5348413228988648
capacity_d100_w4_g5.csv,core_interaction,grad,27,0,0.0,0.6181892096996308
capacity_d100_w4_g5.csv,core_interaction,grad,28,0,0.0,0.5384182512760163
capacity_d100_w4_g5.csv,core_interaction,grad,29,0,0.0,0.5080808520317077
capacity_d100_w4_g5.csv,core_interaction,grad,30,0,0.0,0.5198216736316681
capacity_d100_w4_g5.csv,core_interaction,grad,31,0,0.2,0.5788170456886291
capacity_d100_w4_g5.csv,core_interaction,grad,32,0,0.0,0.5315338015556336
capacity_d100_w4_g5.csv,core_interaction,grad,33,0,0.0,0.5768300771713257
capacity_d100_w4_g5.csv,core_interaction,grad,34,0,0.0,0.4945892751216888
capacity_d100_w4_g5.csv,core_interaction,grad,35,0,0.0,0.6021364092826843
capacity_d100_w4_g5.csv,core_interaction,grad,36,0,0.0,0.4106476426124573
capacity_d100_w4_g5.csv,core_interaction,grad,37,0,0.0,0.5910072743892669
capacity_d100_w4_g5.csv,core_interaction,grad,38,0,0.0,0.4168207347393036
capacity_d100_w4_g5.csv,core_interaction,grad,39,0,0.0,0.49783975481987
capacity_d100_w4_g5.csv,core_interaction,grad,40,0,0.0,0.3903192013502121
capacity_d100_w4_g5.csv,core_interaction,grad,41,0,0.0,0.5479617655277252
capacity_d100_w4_g5.csv,core_interaction,grad,42,0,0.0,0.5095896780490875
capacity_d100_w4_g5.csv,core_interaction,grad,43,0,0.0,0.5207171201705932
capacity_d100_w4_g5.csv,core_interaction,grad,44,0,0.0,0.48233393430709837
capacity_d100_w4_g5.csv,core_interaction,grad,45,0,0.0,0.7133743166923523
capacity_d100_w4_g5.csv,core_interaction,grad,46,0,0.0,0.5628085851669311
capacity_d100_w4_g5.csv,core_interaction,grad,47,0,0.2,0.5842284083366394
capacity_d100_w4_g5.csv,core_interaction,grad,48,0,0.0,0.4750767767429352
capacity_d100_w4_g5.csv,core_interaction,grad,49,0,0.0,0.4582910418510437
capacity_d100_w4_g5.csv,core_interaction,grad,50,0,0.0,0.3618595838546753
capacity_d100_w4_g5.csv,core_interaction,grad,51,0,0.0,0.4942499190568924
capacity_d100_w4_g5.csv,core_interaction,grad,52,0,0.0,0.5882245540618897
capacity_d100_w4_g5.csv,core_interaction,grad,53,0,0.0,0.5355846732854843
capacity_d100_w4_g5.csv,core_interaction,grad,54,0,0.0,0.5169951319694519
capacity_d100_w4_g5.csv,core_interaction,grad,55,0,0.0,0.49603649973869324
capacity_d100_w4_g5.csv,core_interaction,grad,56,0,0.0,0.6946729779243469
capacity_d100_w4_g5.csv,core_interaction,grad,57,0,0.2,0.5397676825523376
capacity_d100_w4_g5.csv,core_interaction,grad,58,0,0.0,0.5312019407749176
capacity_d100_w4_g5.csv,core_interaction,grad,59,0,0.2,0.5271277904510498
capacity_d100_w4_g5.csv,core_interaction,grad,60,0,0.0,0.5733106851577758
capacity_d100_w4_g5.csv,core_interaction,grad,61,0,0.0,0.45078237652778624
capacity_d100_w4_g5.csv,core_interaction,grad,62,0,0.0,0.4501112163066864
capacity_d100_w4_g5.csv,core_interaction,grad,63,0,0.0,0.6401589989662171
capacity_d100_w4_g5.csv,core_interaction,grad,64,0,0.0,0.45326889753341676
capacity_d100_w4_g5.csv,core_interaction,grad,65,0,0.0,0.5390103757381439
capacity_d100_w4_g5.csv,core_interaction,grad,66,0,0.0,0.6207433402538299
capacity_d100_w4_g5.csv,core_interaction,grad,67,0,0.2,0.6396583259105683
capacity_d100_w4_g5.csv,core_interaction,grad,68,0,0.0,0.501361894607544
capacity_d100_w4_g5.csv,core_interaction,grad,69,0,0.0,0.3826961487531662
capacity_d100_w4_g5.csv,core_interaction,grad,70,0,0.0,0.5047484934329987
capacity_d100_w4_g5.csv,core_interaction,grad,71,0,0.2,0.596471506357193
capacity_d100_w4_g5.csv,core_interaction,grad,72,0,0.0,0.41090511381626127
capacity_d100_w4_g5.csv,core_interaction,grad,73,0,0.0,0.5197061866521835
capacity_d100_w4_g5.csv,core_interaction,grad,74,0,0.0,0.44108962416648867
capacity_d100_w4_g5.csv,core_interaction,grad,75,0,0.4,0.6864915490150452
capacity_d100_w4_g5.csv,core_interaction,grad,76,0,0.0,0.6180008560419082
capacity_d100_w4_g5.csv,core_interaction,grad,77,0,0.0,0.47224209904670716
capacity_d100_w4_g5.csv,core_interaction,grad,78,0,0.0,0.6407978951930999
capacity_d100_w4_g5.csv,core_interaction,grad,79,0,0.0,0.3953000545501709
capacity_d100_w4_g5.csv,core_interaction,grad,80,0,0.0,0.47467893064022065
capacity_d100_w4_g5.csv,core_interaction,grad,81,0,0.0,0.44882647395133973
capacity_d100_w4_g5.csv,core_interaction,grad,82,0,0.0,0.7257131695747375
capacity_d100_w4_g5.csv,core_interaction,grad,83,0,0.0,0.5321922957897186
capacity_d100_w4_g5.csv,core_interaction,grad,84,0,0.0,0.5347939014434815
capacity_d100_w4_g5.csv,core_interaction,grad,85,0,0.0,0.5140501856803894
capacity_d100_w4_g5.csv,core_interaction,grad,86,0,0.0,0.6482481777667999
capacity_d100_w4_g5.csv,core_interaction,grad,87,0,0.0,0.552813571691513
capacity_d100_w4_g5.csv,core_interaction,grad,88,0,0.0,0.5342093110084534
capacity_d100_w4_g5.csv,core_interaction,grad,89,0,0.0,0.754814738035202
capacity_d100_w4_g5.csv,core_interaction,grad,90,0,0.0,0.617354416847229
capacity_d100_w4_g5.csv,core_interaction,grad,91,0,0.0,0.4521893858909607
capacity_d100_w4_g5.csv,core_interaction,grad,92,0,0.0,0.5713600158691406
capacity_d100_w4_g5.csv,core_interaction,grad,93,0,0.0,0.49401079416275023
capacity_d100_w4_g5.csv,core_interaction,grad,94,0,0.0,0.40725208520889283
capacity_d100_w4_g5.csv,core_interaction,grad,95,0,0.0,0.5103240370750427
capacity_d100_w4_g5.csv,core_interaction,grad,96,0,0.2,0.7117369174957275
capacity_d100_w4_g5.csv,core_interaction,grad,97,0,0.0,0.647150707244873
capacity_d100_w4_g5.csv,core_interaction,grad,98,0,0.0,0.4790189266204834
capacity_d100_w4_g5.csv,core_interaction,grad,99,0,0.0,0.5103137016296386
capacity_d100_w4_g5.csv,core_interaction,perm,0,1,1.0,1.157034659385681
capacity_d100_w4_g5.csv,core_interaction,perm,1,1,0.6,0.16477767676115035
capacity_d100_w4_g5.csv,core_interaction,perm,2,1,0.0,0.09120046198368073
capacity_d100_w4_g5.csv,core_interaction,perm,3,1,0.0,0.048546744883060454
capacity_d100_w4_g5.csv,core_interaction,perm,4,0,0.0,0.039794616401195526
capacity_d100_w4_g5.csv,core_interaction,perm,5,0,0.0,0.025939551740884782
capacity_d100_w4_g5.csv,core_interaction,perm,6,0,0.0,0.021651824098080398
capacity_d100_w4_g5.csv,core_interaction,perm,7,0,0.0,0.05904581639915705
capacity_d100_w4_g5.csv,core_interaction,perm,8,0,0.0,0.012243489641696215
capacity_d100_w4_g5.csv,core_interaction,perm,9,0,0.0,0.03879118664190173
capacity_d100_w4_g5.csv,core_interaction,perm,10,0,0.0,0.0459511648863554
capacity_d100_w4_g5.csv,core_interaction,perm,11,0,0.0,0.022466762620024384
capacity_d100_w4_g5.csv,core_interaction,perm,12,0,0.0,0.017929903417825698
capacity_d100_w4_g5.csv,core_interaction,perm,13,0,0.0,0.00524241141974926
capacity_d100_w4_g5.csv,core_interaction,perm,14,0,0.0,0.06883694557473063
capacity_d100_w4_g5.csv,core_interaction,perm,15,0,0.0,0.0556459148414433
capacity_d100_w4_g5.csv,core_interaction,perm,16,0,0.0,0.01565914964303374
capacity_d100_w4_g5.csv,core_interaction,perm,17,0,0.2,0.1652846962213516
capacity_d100_w4_g5.csv,core_interaction,perm,18,0,0.0,0.021616117097437382
capacity_d100_w4_g5.csv,core_interaction,perm,19,0,0.0,0.03367229187861085
capacity_d100_w4_g5.csv,core_interaction,perm,20,0,0.0,0.025637750141322614
capacity_d100_w4_g5.csv,core_interaction,perm,21,0,0.0,0.10344876274466515
capacity_d100_w4_g5.csv,core_interaction,perm,22,0,0.0,0.08067325539886952
capacity_d100_w4_g5.csv,core_interaction,perm,23,0,0.0,0.04477529432624579
capacity_d100_w4_g5.csv,core_interaction,perm,24,0,0.0,0.016003823652863503
capacity_d100_w4_g5.csv,core_interaction,perm,25,0,0.0,0.010752248577773571
capacity_d100_w4_g5.csv,core_interaction,perm,26,0,0.0,0.036638032831251624
capacity_d100_w4_g5.csv,core_interaction,perm,27,0,0.0,0.02843229044228792
capacity_d100_w4_g5.csv,core_interaction,perm,28,0,0.0,0.034425005316734314
capacity_d100_w4_g5.csv,core_interaction,perm,29,0,0.0,0.03479928572196513
capacity_d100_w4_g5.csv,core_interaction,perm,30,0,0.0,0.031394276022911075
capacity_d100_w4_g5.csv,core_interaction,perm,31,0,0.0,0.010930911451578141
capacity_d100_w4_g5.csv,core_interaction,perm,32,0,0.2,0.06364090237766504
capacity_d100_w4_g5.csv,core_interaction,perm,33,0,0.0,0.04590803012251854
capacity_d100_w4_g5.csv,core_interaction,perm,34,0,0.0,0.047005638107657434
capacity_d100_w4_g5.csv,core_interaction,perm,35,0,0.2,0.0839322742074728
capacity_d100_w4_g5.csv,core_interaction,perm,36,0,0.0,0.0466115596704185
capacity_d100_w4_g5.csv,core_interaction,perm,37,0,0.0,0.030835692957043647
capacity_d100_w4_g5.csv,core_interaction,perm,38,0,0.0,0.017150576412677764
capacity_d100_w4_g5.csv,core_interaction,perm,39,0,0.0,0.029847995936870576
capacity_d100_w4_g5.csv,core_interaction,perm,40,0,0.0,0.02451240234076977
capacity_d100_w4_g5.csv,core_interaction,perm,41,0,0.2,0.08066486911848188
capacity_d100_w4_g5.csv,core_interaction,perm,42,0,0.0,0.011374532990157605
capacity_d100_w4_g5.csv,core_interaction,perm,43,0,0.0,0.023751906119287014
capacity_d100_w4_g5.csv,core_interaction,perm,44,0,0.0,0.009411986637860536
capacity_d100_w4_g5.csv,core_interaction,perm,45,0,0.2,0.12369957752525806
capacity_d100_w4_g5.csv,core_interaction,perm,46,0,0.0,0.026953525841236115
capacity_d100_w4_g5.csv,core_interaction,perm,47,0,0.0,0.006957379914820194
capacity_d100_w4_g5.csv,core_interaction,perm,48,0,0.0,0.08053099848330021
capacity_d100_w4_g5.csv,core_interaction,perm,49,0,0.0,0.06510093212127685
capacity_d100_w4_g5.csv,core_interaction,perm,50,0,0.0,0.0620261438190937
capacity_d100_w4_g5.csv,core_interaction,perm,51,0,0.0,0.02874614391475916
capacity_d100_w4_g5.csv,core_interaction,perm,52,0,0.0,0.07013091947883368
capacity_d100_w4_g5.csv,core_interaction,perm,53,0,0.0,0.01613570861518383
capacity_d100_w4_g5.csv,core_interaction,perm,54,0,0.0,0.006854494661092758
capacity_d100_w4_g5.csv,core_interaction,perm,55,0,0.0,0.018959938951957155
capacity_d100_w4_g5.csv,core_interaction,perm,56,0,0.2,0.11772713959217071
capacity_d100_w4_g5.csv,core_interaction,perm,57,0,0.2,0.0797881281003356
capacity_d100_w4_g5.csv,core_interaction,perm,58,0,0.2,0.08414440220221878
capacity_d100_w4_g5.csv,core_interaction,perm,59,0,0.0,0.05172245223075152
capacity_d100_w4_g5.csv,core_interaction,perm,60,0,0.0,0.0691873200237751
capacity_d100_w4_g5.csv,core_interaction,perm,61,0,0.0,0.010950041003525257
capacity_d100_w4_g5.csv,core_interaction,perm,62,0,0.0,0.04614202082157135
capacity_d100_w4_g5.csv,core_interaction,perm,63,0,0.0,0.005344764329493046
capacity_d100_w4_g5.csv,core_interaction,perm,64,0,0.0,0.08134710863232612
capacity_d100_w4_g5.csv,core_interaction,perm,65,0,0.0,0.05623138621449471
capacity_d100_w4_g5.csv,core_interaction,perm,66,0,0.0,0.023424772173166276
capacity_d100_w4_g5.csv,core_interaction,perm,67,0,0.0,0.015338277956470848
capacity_d100_w4_g5.csv,core_interaction,perm,68,0,0.2,0.03551375567913055
capacity_d100_w4_g5.csv,core_interaction,perm,69,0,0.0,0.03821663036942482
capacity_d100_w4_g5.csv,core_interaction,perm,70,0,0.0,0.025109083950519563
capacity_d100_w4_g5.csv,core_interaction,perm,71,0,0.0,0.037622515484690665
capacity_d100_w4_g5.csv,core_interaction,perm,72,0,0.0,0.013837909698486328
capacity_d100_w4_g5.csv,core_interaction,perm,73,0,0.0,0.028245846927165984
capacity_d100_w4_g5.csv,core_interaction,perm,74,0,0.0,0.019940249621868134
capacity_d100_w4_g5.csv,core_interaction,perm,75,0,0.0,0.04545605164021253
capacity_d100_w4_g5.csv,core_interaction,perm,76,0,0.0,0.03571977568790317
capacity_d100_w4_g5.csv,core_interaction,perm,77,0,0.0,0.043445459008216857
capacity_d100_w4_g5.csv,core_interaction,perm,78,0,0.0,0.059023290500044824
capacity_d100_w4_g5.csv,core_interaction,perm,79,0,0.0,0.03630023002624512
capacity_d100_w4_g5.csv,core_interaction,perm,80,0,0.0,0.028939271159470082
capacity_d100_w4_g5.csv,core_interaction,perm,81,0,0.2,0.05839509765305593
capacity_d100_w4_g5.csv,core_interaction,perm,82,0,0.0,0.10545673668384552
capacity_d100_w4_g5.csv,core_interaction,perm,83,0,0.0,0.09694833606481552
capacity_d100_w4_g5.csv,core_interaction,perm,84,0,0.0,0.03424830436706543
capacity_d100_w4_g5.csv,core_interaction,perm,85,0,0.0,0.005348126217722893
capacity_d100_w4_g5.csv,core_interaction,perm,86,0,0.0,0.03342016544193029
capacity_d100_w4_g5.csv,core_interaction,perm,87,0,0.0,0.027780341729521752
capacity_d100_w4_g5.csv,core_interaction,perm,88,0,0.0,0.07614108908455819
capacity_d100_w4_g5.csv,core_interaction,perm,89,0,0.2,0.12259688079357148
capacity_d100_w4_g5.csv,core_interaction,perm,90,0,0.0,0.06434738673269749
capacity_d100_w4_g5.csv,core_interaction,perm,91,0,0.0,0.035339188482612374
capacity_d100_w4_g5.csv,core_interaction,perm,92,0,0.0,0.056873496249318124
capacity_d100_w4_g5.csv,core_interaction,perm,93,0,0.0,0.018456856533885003
capacity_d100_w4_g5.csv,core_interaction,perm,94,0,0.0,0.045770544838160274
capacity_d100_w4_g5.csv,core_interaction,perm,95,0,0.0,0.008723703771829605
capacity_d100_w4_g5.csv,core_interaction,perm,96,0,0.2,0.1218091756105423
capacity_d100_w4_g5.csv,core_interaction,perm,97,0,0.0,0.0523115087300539
capacity_d100_w4_g5.csv,core_interaction,perm,98,0,0.0,0.028886428475379942
capacity_d100_w4_g5.csv,core_interaction,perm,99,0,0.0,0.03535817414522171
capacity_d100_w8_g3.csv,core_interaction,grad,0,1,1.0,2.3338658571243287
capacity_d100_w8_g3.csv,core_interaction,grad,1,1,1.0,0.9143071651458741
capacity_d100_w8_g3.csv,core_interaction,grad,2,1,0.0,0.28999472260475156
capacity_d100_w8_g3.csv,core_interaction,grad,3,1,0.2,0.3573033571243286
capacity_d100_w8_g3.csv,core_interaction,grad,4,0,0.0,0.3283116936683655
capacity_d100_w8_g3.csv,core_interaction,grad,5,0,0.0,0.3276407152414322
capacity_d100_w8_g3.csv,core_interaction,grad,6,0,0.0,0.30782451629638674
capacity_d100_w8_g3.csv,core_interaction,grad,7,0,0.0,0.2781669020652771
capacity_d100_w8_g3.csv,core_interaction,grad,8,0,0.0,0.29948437213897705
capacity_d100_w8_g3.csv,core_interaction,grad,9,0,0.0,0.33709044456481935
capacity_d100_w8_g3.csv,core_interaction,grad,10,0,0.0,0.27511940598487855
capacity_d100_w8_g3.csv,core_interaction,grad,11,0,0.0,0.31651267111301423
capacity_d100_w8_g3.csv,core_interaction,grad,12,0,0.0,0.30064506232738497
capacity_d100_w8_g3.csv,core_interaction,grad,13,0,0.0,0.2621926426887512
capacity_d100_w8_g3.csv,core_interaction,grad,14,0,0.0,0.3222053796052933
capacity_d100_w8_g3.csv,core_interaction,grad,15,0,0.0,0.25188990533351896
capacity_d100_w8_g3.csv,core_interaction,grad,16,0,0.0,0.3031152367591858
capacity_d100_w8_g3.csv,core_interaction,grad,17,0,0.0,0.342610239982605
capacity_d100_w8_g3.csv,core_interaction,grad,18,0,0.0,0.3068434178829193
capacity_d100_w8_g3.csv,core_interaction,grad,19,0,0.0,0.3529071807861328
capacity_d100_w8_g3.csv,core_interaction,grad,20,0,0.0,0.32840713262557986
capacity_d100_w8_g3.csv,core_interaction,grad,21,0,0.0,0.22556442618370057
capacity_d100_w8_g3.csv,core_interaction,grad,22,0,0.0,0.3158607125282288
