function,samples,dimension,noise,nuisance_correlation,n_correlated_proxies,width_hidden,grid,k,lamb,probe_steps,method,top_m,screen_contains_all_true_vars_mean,screen_contains_all_true_vars_std,screen_true_var_recall_mean,screen_true_var_recall_std,screen_contains_all_interaction_endpoints_mean,screen_contains_all_interaction_endpoints_std,screen_interaction_endpoint_recall_mean,screen_interaction_endpoint_recall_std,screen_contains_true_interactions_mean,screen_contains_true_interactions_std,true_endpoint_rank_mean_mean,true_endpoint_rank_mean_std,true_endpoint_rank_worst_mean,true_endpoint_rank_worst_std,true_endpoint_score_mean_mean,true_endpoint_score_mean_std,max_nuisance_score_mean,max_nuisance_score_std,endpoint_minus_max_nuisance_mean,endpoint_minus_max_nuisance_std,num_support_evals,setting
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0374505482128074,0.0006565548515423,0.0134371367646985,0.0002103751651171,0.0240134114481088,0.0007104888196521,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0374505482128074,0.0006565548515423,0.0134371367646985,0.0002103751651171,0.0240134114481088,0.0007104888196521,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0496936216943483,0.0008278334386536,0.0185245236698795,0.0004321751189799,0.0311690980244687,0.0011405047789061,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0496936216943483,0.0008278334386536,0.0185245236698795,0.0004321751189799,0.0311690980244687,0.0011405047789061,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0496936216943483,0.0008278334386536,0.0185245236698795,0.0004321751189799,0.0311690980244687,0.0011405047789061,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0496936216943483,0.0008278334386536,0.0185245236698795,0.0004321751189799,0.0311690980244687,0.0011405047789061,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0912491780449244,0.0013282795723684,0.0229635433461339,0.0003361104290001,0.0682856346987904,0.001513094841649,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0912491780449244,0.0013282795723684,0.0229635433461339,0.0003361104290001,0.0682856346987904,0.001513094841649,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0912491780449244,0.0013282795723684,0.0229635433461339,0.0003361104290001,0.0682856346987904,0.001513094841649,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0912491780449244,0.0013282795723684,0.0229635433461339,0.0003361104290001,0.0682856346987904,0.001513094841649,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0261670155463323,0.0002633961712797,0.0143002437881069,0.0002200957709051,0.0118667717582254,0.0004025400682687,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0261670155463323,0.0002633961712797,0.0143002437881069,0.0002200957709051,0.0118667717582254,0.0004025400682687,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0261670155463323,0.0002633961712797,0.0143002437881069,0.0002200957709051,0.0118667717582254,0.0004025400682687,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0261670155463323,0.0002633961712797,0.0143002437881069,0.0002200957709051,0.0118667717582254,0.0004025400682687,30,noise010_w16_n1024
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,4,0.0,0.0,0.525,0.0762821441573411,0.0,0.0,0.05,0.1525642883146823,0.0,0.0,14.416666666666666,2.900901564179225,20.83333333333333,3.9047568985509984,0.0162200004491866,0.0002507679180709,0.0175821613997077,0.0002822629727217,-0.0013621609505211,0.0003108738339479,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,6,0.0,0.0,0.6083333333333333,0.1260017332484327,0.0,0.0,0.2166666666666666,0.2520034664968654,0.0,0.0,14.416666666666666,2.900901564179225,20.83333333333333,3.9047568985509984,0.0162200004491866,0.0002507679180709,0.0175821613997077,0.0002822629727217,-0.0013621609505211,0.0003108738339479,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,10,0.0,0.0,0.7083333333333334,0.0947622554473629,0.0,0.0,0.4166666666666667,0.1895245108947258,0.0,0.0,14.416666666666666,2.900901564179225,20.83333333333333,3.9047568985509984,0.0162200004491866,0.0002507679180709,0.0175821613997077,0.0002822629727217,-0.0013621609505211,0.0003108738339479,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,20,0.5333333333333333,0.5074162634049248,0.8833333333333333,0.1268540658512312,0.5333333333333333,0.5074162634049248,0.7666666666666667,0.2537081317024624,0.5333333333333333,0.5074162634049248,14.416666666666666,2.900901564179225,20.83333333333333,3.9047568985509984,0.0162200004491866,0.0002507679180709,0.0175821613997077,0.0002822629727217,-0.0013621609505211,0.0003108738339479,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,4,0.0,0.0,0.525,0.0762821441573411,0.0,0.0,0.05,0.1525642883146823,0.0,0.0,14.416666666666666,2.900901564179225,20.83333333333333,3.9047568985509984,0.0162200004491866,0.0002507679180709,0.0175821613997077,0.0002822629727217,-0.0013621609505211,0.0003108738339479,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,6,0.0,0.0,0.6083333333333333,0.1260017332484327,0.0,0.0,0.2166666666666666,0.2520034664968654,0.0,0.0,14.416666666666666,2.900901564179225,20.83333333333333,3.9047568985509984,0.0162200004491866,0.0002507679180709,0.0175821613997077,0.0002822629727217,-0.0013621609505211,0.0003108738339479,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,10,0.0,0.0,0.7083333333333334,0.0947622554473629,0.0,0.0,0.4166666666666667,0.1895245108947258,0.0,0.0,14.416666666666666,2.900901564179225,20.83333333333333,3.9047568985509984,0.0162200004491866,0.0002507679180709,0.0175821613997077,0.0002822629727217,-0.0013621609505211,0.0003108738339479,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,20,0.5333333333333333,0.5074162634049248,0.8833333333333333,0.1268540658512312,0.5333333333333333,0.5074162634049248,0.7666666666666667,0.2537081317024624,0.5333333333333333,0.5074162634049248,14.416666666666666,2.900901564179225,20.83333333333333,3.9047568985509984,0.0162200004491866,0.0002507679180709,0.0175821613997077,0.0002822629727217,-0.0013621609505211,0.0003108738339479,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,4,0.0,0.0,0.7416666666666667,0.0456435464587638,0.0,0.0,0.4833333333333333,0.0912870929175276,0.0,0.0,8.2,3.3129838618631267,12.833333333333334,4.077552793233853,0.019292540943912,0.0004067002885562,0.0196308347352547,0.0002232686059769,-0.0003382937913426,0.0003985427236537,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,6,0.0,0.0,0.7416666666666667,0.0456435464587638,0.0,0.0,0.4833333333333333,0.0912870929175276,0.0,0.0,8.2,3.3129838618631267,12.833333333333334,4.077552793233853,0.019292540943912,0.0004067002885562,0.0196308347352547,0.0002232686059769,-0.0003382937913426,0.0003985427236537,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,10,0.2,0.4068381021724861,0.7916666666666666,0.1152832593443535,0.2,0.4068381021724861,0.5833333333333334,0.2305665186887069,0.2,0.4068381021724861,8.2,3.3129838618631267,12.833333333333334,4.077552793233853,0.019292540943912,0.0004067002885562,0.0196308347352547,0.0002232686059769,-0.0003382937913426,0.0003985427236537,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,20,0.9666666666666668,0.1825741858350553,0.9916666666666668,0.0456435464587638,0.9666666666666668,0.1825741858350553,0.9833333333333332,0.0912870929175276,0.9666666666666668,0.1825741858350553,8.2,3.3129838618631267,12.833333333333334,4.077552793233853,0.019292540943912,0.0004067002885562,0.0196308347352547,0.0002232686059769,-0.0003382937913426,0.0003985427236537,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,4,0.0,0.0,0.575,0.1165228999248497,0.0,0.0,0.15,0.2330457998496994,0.0,0.0,11.55,3.4724283463722703,16.966666666666665,4.42160318353464,0.0200002391073865,0.000361833689479,0.0210666986758056,0.0002605679994541,-0.0010664595684191,0.000368836440817,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,6,0.0,0.0,0.6666666666666666,0.119865825371346,0.0,0.0,0.3333333333333333,0.239731650742692,0.0,0.0,11.55,3.4724283463722703,16.966666666666665,4.42160318353464,0.0200002391073865,0.000361833689479,0.0210666986758056,0.0002605679994541,-0.0010664595684191,0.000368836440817,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,10,0.0666666666666666,0.2537081317024624,0.7583333333333333,0.0799604787436865,0.0666666666666666,0.2537081317024624,0.5166666666666667,0.159920957487373,0.0666666666666666,0.2537081317024624,11.55,3.4724283463722703,16.966666666666665,4.42160318353464,0.0200002391073865,0.000361833689479,0.0210666986758056,0.0002605679994541,-0.0010664595684191,0.000368836440817,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,20,0.8666666666666667,0.3457459036417603,0.9583333333333334,0.1152832593443535,0.8666666666666667,0.3457459036417603,0.9166666666666666,0.2305665186887069,0.8666666666666667,0.3457459036417603,11.55,3.4724283463722703,16.966666666666665,4.42160318353464,0.0200002391073865,0.000361833689479,0.0210666986758056,0.0002605679994541,-0.0010664595684191,0.000368836440817,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,4,0.0,0.0,0.7416666666666667,0.0456435464587638,0.0,0.0,0.4833333333333333,0.0912870929175276,0.0,0.0,8.2,3.3129838618631267,12.833333333333334,4.077552793233853,0.019292540943912,0.0004067002885562,0.0196308347352547,0.0002232686059769,-0.0003382937913426,0.0003985427236537,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,6,0.0,0.0,0.7416666666666667,0.0456435464587638,0.0,0.0,0.4833333333333333,0.0912870929175276,0.0,0.0,8.2,3.3129838618631267,12.833333333333334,4.077552793233853,0.019292540943912,0.0004067002885562,0.0196308347352547,0.0002232686059769,-0.0003382937913426,0.0003985427236537,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,10,0.2,0.4068381021724861,0.7916666666666666,0.1152832593443535,0.2,0.4068381021724861,0.5833333333333334,0.2305665186887069,0.2,0.4068381021724861,8.2,3.3129838618631267,12.833333333333334,4.077552793233853,0.019292540943912,0.0004067002885562,0.0196308347352547,0.0002232686059769,-0.0003382937913426,0.0003985427236537,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,20,0.9666666666666668,0.1825741858350553,0.9916666666666668,0.0456435464587638,0.9666666666666668,0.1825741858350553,0.9833333333333332,0.0912870929175276,0.9666666666666668,0.1825741858350553,8.2,3.3129838618631267,12.833333333333334,4.077552793233853,0.019292540943912,0.0004067002885562,0.0196308347352547,0.0002232686059769,-0.0003382937913426,0.0003985427236537,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,4,0.0666666666666666,0.2537081317024624,0.7583333333333333,0.0799604787436865,0.0666666666666666,0.2537081317024624,0.5166666666666667,0.159920957487373,0.0666666666666666,0.2537081317024624,5.3,3.502708311755545,7.133333333333334,4.523755941260752,0.025437621933363,0.0007596611694028,0.0248424335763101,0.0003076955440724,0.0005951883570528,0.0008190266534091,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,6,0.5666666666666667,0.504006932993731,0.8833333333333333,0.1428366159308414,0.5666666666666667,0.504006932993731,0.7666666666666667,0.2856732318616829,0.5666666666666667,0.504006932993731,5.3,3.502708311755545,7.133333333333334,4.523755941260752,0.025437621933363,0.0007596611694028,0.0248424335763101,0.0003076955440724,0.0005951883570528,0.0008190266534091,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,10,0.9666666666666668,0.1825741858350553,0.9833333333333332,0.0912870929175276,0.9666666666666668,0.1825741858350553,0.9666666666666668,0.1825741858350553,0.9666666666666668,0.1825741858350553,5.3,3.502708311755545,7.133333333333334,4.523755941260752,0.025437621933363,0.0007596611694028,0.0248424335763101,0.0003076955440724,0.0005951883570528,0.0008190266534091,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,20,0.9666666666666668,0.1825741858350553,0.9916666666666668,0.0456435464587638,0.9666666666666668,0.1825741858350553,0.9833333333333332,0.0912870929175276,0.9666666666666668,0.1825741858350553,5.3,3.502708311755545,7.133333333333334,4.523755941260752,0.025437621933363,0.0007596611694028,0.0248424335763101,0.0003076955440724,0.0005951883570528,0.0008190266534091,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36666666666667,5.35616520909563,47.833333333333336,6.591966549407374,0.0145586050784248,0.0002337147345158,0.017952225961417,0.0002321311206757,-0.0033936208829922,0.0003283578139419,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36666666666667,5.35616520909563,47.833333333333336,6.591966549407374,0.0145586050784248,0.0002337147345158,0.017952225961417,0.0002321311206757,-0.0033936208829922,0.0003283578139419,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,10,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36666666666667,5.35616520909563,47.833333333333336,6.591966549407374,0.0145586050784248,0.0002337147345158,0.017952225961417,0.0002321311206757,-0.0033936208829922,0.0003283578139419,30,noise010_w16_n512
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,20,0.0,0.0,0.5166666666666667,0.0634270329256156,0.0,0.0,0.0333333333333333,0.1268540658512312,0.0,0.0,37.36666666666667,5.35616520909563,47.833333333333336,6.591966549407374,0.0145586050784248,0.0002337147345158,0.017952225961417,0.0002321311206757,-0.0033936208829922,0.0003283578139419,30,noise010_w16_n512
