model,function,screen_mode,dimension,samples,noise,grid,k,width_hidden,lamb,steps,opt,update_grid,interaction_method,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,effective_dim_mean,screen_contains_all_true_vars_mean,screen_true_var_recall_mean,screen_contains_all_interaction_endpoints_mean,screen_interaction_endpoint_recall_mean,screen_contains_true_interactions_mean,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_score_mean_mean,true_interaction_score_mean_std,max_nontrue_interaction_score_mean,max_nontrue_interaction_score_std,function_tag,c,n,d,test_mse,variable_f1,interaction_f1
KAN_tuned_fixed,core_interaction_c025,rf,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0093508360296254,0.0032854751845528,0.0120874226486193,0.0042206988908159,4.0,0.1,0.55,0.1,0.1,0.1,0.55,0.1581138830084189,0.7652173913043478,0.0824941998304794,0.5860000000000001,0.1454647723677454,0.1,0.3162277660168379,0.0290382862091064,0.0918271237686328,0.5665889009833336,0.2246202253347724,core_interaction_c025,0.25,512,50,0.0120874226486193,0.55,0.1
KAN_tuned_fixed,core_interaction_c05,exclude_interaction,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0059318443207303,0.0044571852230838,3.1742465674877165,1.357404127622369,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,96.21102981567384,37.80019682078286,core_interaction_c05,0.5,256,50,3.1742465674877165,0.05,0.0
KAN_tuned_fixed,core_interaction_c05,oracle_support,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0004294034268241,0.0005731863880413,0.0009061670454684,0.0011445753652363,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5690234541893006,0.0345865070155577,0.2713448502123355,0.1731716147731896,core_interaction_c05,0.5,256,50,0.0009061670454684,1.0,1.0
KAN_tuned_fixed,core_interaction_c05,random,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0068207757663913,0.0138890716838125,3.40238009095192,1.5087121243524149,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,104.5367416381836,60.33623236884012,core_interaction_c05,0.5,256,50,3.40238009095192,0.05,0.0
KAN_tuned_fixed,core_interaction_c05,raw,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001752019772538,4.1950135469723584e-05,0.0891498281620442,0.056840137065075,50.0,1.0,1.0,1.0,1.0,1.0,0.7,0.2297341458681703,0.8304347826086957,0.1512827598570031,0.7427600591978465,0.1849234715754918,0.0,0.0,0.1479863574262708,0.2070656277520116,1.7448825657367706,2.047283975859128,core_interaction_c05,0.5,256,50,0.0891498281620442,0.7,0.0
KAN_tuned_fixed,core_interaction_c05,rf,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0090784606989473,0.0042644164085577,0.1364847525954246,0.0340018534464355,4.0,0.0,0.575,0.0,0.15,0.0,0.575,0.1207614728849119,0.7785326086956522,0.0634607680963333,0.60275,0.1024590026411648,0.0,0.0,0.0,0.0,11.097000408172608,3.0551470113356483,core_interaction_c05,0.5,256,50,0.1364847525954246,0.575,0.0
KAN_tuned_fixed,core_interaction_c1,exclude_interaction,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001168466926174,5.6358967741474926e-05,2.415668773651123,0.7507329187520432,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,41.74337501525879,4.194054969870356,core_interaction_c1,1.0,128,50,2.415668773651123,0.05,0.0
KAN_tuned_fixed,core_interaction_c1,oracle_support,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0003147294890368,0.0002220153405131,0.0016883298405446,0.0015707787775408,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0881197094917296,0.0750868120092419,0.4473647624254226,0.23357455879217,core_interaction_c1,1.0,128,50,0.0016883298405446,1.0,1.0
KAN_tuned_fixed,core_interaction_c1,random,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001406270490406,0.0001214864706272,2.387800097465515,0.8379017830069185,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,43.37797946929932,13.96373191493752,core_interaction_c1,1.0,128,50,2.387800097465515,0.05,0.0
KAN_tuned_fixed,core_interaction_c1,raw,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,3.280327791799209e-05,2.4660356008481038e-05,0.9604761451482772,0.8620602291966681,50.0,1.0,1.0,1.0,1.0,1.0,0.45,0.2297341458681703,0.7211956521739131,0.1577034114866858,0.5364499211545588,0.2033669186455647,0.0,0.0,0.1117011548485606,0.1902139815159493,2.4423792243003843,1.755284637430932,core_interaction_c1,1.0,128,50,0.9604761451482772,0.45,0.0
KAN_tuned_fixed,core_interaction_c1,rf,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0002543576338212,9.469980464646664e-05,0.6530535995960236,0.1653990992324697,4.0,0.0,0.475,0.0,0.1,0.0,0.475,0.1419115530493866,0.7220108695652174,0.0759903847113438,0.4815833333333333,0.1198355676400163,0.0,0.0,0.0,0.0,22.330700492858888,6.511306198304361,core_interaction_c1,1.0,128,50,0.6530535995960236,0.475,0.0
KAN_tuned_fixed,core_interaction_c01,exclude_interaction,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1354001522064209,0.057661730195335,2.3063523918390274,1.0908846783397204,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,120.23147773742676,51.95980122704077,core_interaction_c01,0.1,512,50,2.3063523918390274,0.05,0.0
KAN_tuned_fixed,core_interaction_c01,oracle_support,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0019092059228569,0.0004917745292457,0.0023202966083772,0.0006306736068555,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0072051043389365,0.0183595194726485,0.415752325206995,0.2866551563024516,core_interaction_c01,0.1,512,50,0.0023202966083772,1.0,0.0
KAN_tuned_fixed,core_interaction_c01,random,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1268745109438896,0.0681881928367821,2.3536473751068114,1.1266863226323651,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,124.76662712097168,58.77440935288485,core_interaction_c01,0.1,512,50,2.3536473751068114,0.05,0.0
KAN_tuned_fixed,core_interaction_c01,raw,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0009892318630591,0.0003106026938553,0.0031515227688942,0.0012799139692435,50.0,1.0,1.0,1.0,1.0,1.0,0.575,0.1687371394276382,0.7847826086956522,0.1189929210915561,0.6501940217311315,0.1430803590650815,0.0,0.0,0.0086908242898061,0.0233708720450152,0.3367160014808178,0.1450152287833214,core_interaction_c01,0.1,512,50,0.0031515227688942,0.575,0.0
KAN_tuned_fixed,core_interaction_c01,rf,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0020934720872901,0.0003778944340626,0.0025072620948776,0.0006071349419544,4.0,0.0,0.525,0.0,0.05,0.0,0.525,0.0790569415042094,0.7524456521739131,0.0421064144968071,0.5630000000000001,0.0727323861838727,0.0,0.0,0.0,0.0,0.3712860777974128,0.1978496395180184,core_interaction_c01,0.1,512,50,0.0025072620948776,0.525,0.0
KAN_tuned_fixed,core_interaction_c05,exclude_interaction,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1233708370476961,0.0434783776044483,2.557548624277115,1.1063246347949245,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,119.93516578674316,54.30103590646853,core_interaction_c05,0.5,512,50,2.557548624277115,0.05,0.0
KAN_tuned_fixed,core_interaction_c05,oracle_support,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0002524330251617,0.000121103957605,0.0003318615665193,0.0001665232759056,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5796121895313263,0.0271723388373928,0.207622741907835,0.1597748029994058,core_interaction_c05,0.5,512,50,0.0003318615665193,1.0,1.0
KAN_tuned_fixed,core_interaction_c05,random,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1368988946080208,0.0783155269696298,2.4238924026489257,1.078261089327782,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,128.71643257141113,47.385450371138376,core_interaction_c05,0.5,512,50,2.4238924026489257,0.05,0.0
KAN_tuned_fixed,core_interaction_c05,raw,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0003184508910635,0.0001865243244472,0.0562617348594358,0.0577890755628785,50.0,1.0,1.0,1.0,1.0,1.0,0.75,0.2635231383473649,0.8657608695652174,0.1500465953674006,0.7918861876816867,0.2203947922791101,0.4,0.5163977794943222,0.2963674608618021,0.2761887909825253,0.6972214847803115,0.4985670434521937,core_interaction_c05,0.5,512,50,0.0562617348594358,0.75,0.4
KAN_tuned_fixed,core_interaction_c05,rf,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0257910207015811,0.0099863354735186,0.0604035622032824,0.0223429250447561,4.0,0.1,0.65,0.1,0.3,0.1,0.65,0.1748014746950252,0.8173913043478261,0.0912187602076493,0.6655,0.1549229199024828,0.1,0.3162277660168379,0.0588846147060394,0.1862095016125309,3.751393775641918,2.6286305046604697,core_interaction_c05,0.5,512,50,0.0604035622032824,0.65,0.1
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,7.734808641544078e-05,1.7902547381396505e-05,2.454293322563172,0.7103334948747442,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.50546875,0.0554632479665588,0.0713333333333333,0.0768548415304245,0.0,0.0,0.0,0.0,40.64298114776612,12.703143805352251,core_interaction_c025,0.25,128,100,2.454293322563172,0.05,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0002807013894198,7.035794304484305e-05,0.0010172611975576,0.0005976851910016,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5270462766947299,0.2565093114972114,0.0325674765302643,0.3896221421658993,0.302597313625767,core_interaction_c025,0.25,128,100,0.0010172611975576,1.0,0.5
KAN_tuned_fixed,core_interaction_c025,random,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.000196133468853,0.0003214459355887,2.570471131801605,0.848372554604239,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.50546875,0.0554632479665588,0.0713333333333333,0.0768548415304245,0.0,0.0,0.0,0.0,43.32161960601807,17.19726634432026,core_interaction_c025,0.25,128,100,2.570471131801605,0.05,0.0
KAN_tuned_fixed,core_interaction_c025,raw,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,2.481815918145003e-05,2.431495916927796e-05,1.436101885139942,0.9618633817902442,100.0,1.0,1.0,1.0,1.0,1.0,0.4,0.1290994448735805,0.7203125,0.1300936995389178,0.4523249217444623,0.1636932202898099,0.0,0.0,0.0188271458726376,0.0181978999685107,2.4950050950050358,1.796046078765963,core_interaction_c025,0.25,128,100,1.436101885139942,0.4,0.0
KAN_tuned_fixed,core_interaction_c025,rf,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0019258013548096,0.0012602742159248,0.1350665923207998,0.2050060773964727,4.0,0.0,0.475,0.0,0.05,0.0,0.475,0.1419115530493866,0.7313802083333333,0.0740931309805254,0.496,0.1362350909274112,0.0,0.0,0.0,0.0,6.541408181190491,6.188881243476779,core_interaction_c025,0.25,128,100,0.1350665923207998,0.475,0.0
KAN_tuned_fixed,core_interaction_c05,exclude_interaction,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1269900377839803,0.041416458437633,2.562969076633453,0.8117559077239065,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.5059895833333333,0.0565476734370387,0.088,0.1011928851253881,0.0,0.0,0.0,0.0,139.57851371765136,58.69842831413663,core_interaction_c05,0.5,512,100,2.562969076633453,0.05,0.0
KAN_tuned_fixed,core_interaction_c05,oracle_support,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0002393273585767,0.0001262815520278,0.0003011508859344,0.0001471802517459,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.58270183801651,0.019623586207272,0.1730882490053772,0.1168161259350481,core_interaction_c05,0.5,512,100,0.0003011508859344,1.0,1.0
KAN_tuned_fixed,core_interaction_c05,random,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1313867941498756,0.0425721432391746,2.522688353061676,0.7902501119274682,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.5057291666666667,0.0560020308084288,0.0755,0.0804311299601508,0.0,0.0,0.0,0.0,143.09368591308595,65.92520480236304,core_interaction_c05,0.5,512,100,2.522688353061676,0.05,0.0
KAN_tuned_fixed,core_interaction_c05,raw,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0002245096111437,8.80041276401533e-05,0.0747546596452593,0.0614455758583961,100.0,1.0,1.0,1.0,1.0,1.0,0.7,0.2581988897471611,0.8677083333333334,0.1360428896490884,0.7409996005605541,0.2258944246189679,0.1,0.3162277660168379,0.2011596494354307,0.2376661386075743,1.206862172484398,0.5423480363619307,core_interaction_c05,0.5,512,100,0.0747546596452593,0.7,0.1
KAN_tuned_fixed,core_interaction_c05,rf,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0281907983124256,0.0048045127719898,0.0692244250327348,0.0070134047478952,4.0,0.0,0.525,0.0,0.05,0.0,0.525,0.0790569415042095,0.757421875,0.0399402256557725,0.5377500000000001,0.0561304284679887,0.0,0.0,0.0,0.0,5.484628796577454,2.3258939972823782,core_interaction_c05,0.5,512,100,0.0692244250327348,0.525,0.0
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4334086075425148,0.1745277243998364,1.4119081884622573,0.6660131456956857,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,109.54556198120116,61.61498265356764,core_interaction_c025,0.25,1024,50,1.4119081884622573,0.05,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0013760579924564,0.0034404209204965,0.0015317392899305,0.0038196019987649,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7,0.4830458915396479,0.2516998965293169,0.0869040579816845,0.2630941346287727,0.1539277524408675,core_interaction_c025,0.25,1024,50,0.0015317392899305,1.0,0.7
KAN_tuned_fixed,core_interaction_c025,random,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4511376217007637,0.1727342826175785,1.358140803873539,0.6187794164003148,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,96.540749502182,66.74361267109911,core_interaction_c025,0.25,1024,50,1.358140803873539,0.05,0.0
KAN_tuned_fixed,core_interaction_c025,raw,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0018366018543019,0.0021941294518921,0.0092424019050668,0.0116985360675966,50.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2581988897471611,0.9059782608695652,0.1325822120541104,0.8380442612942612,0.2114857415646603,0.4,0.5163977794943222,0.1716750932158902,0.1410007158691768,0.3906945548951626,0.2674248056601451,core_interaction_c025,0.25,1024,50,0.0092424019050668,0.8,0.4
KAN_tuned_fixed,core_interaction_c025,rf,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0115723910741508,0.0004978041904677,0.0126761328428983,0.0006580957528818,4.0,0.0,0.525,0.0,0.05,0.0,0.525,0.0790569415042095,0.7519021739130436,0.0403877853336722,0.5567500000000001,0.0529681508078203,0.0,0.0,0.0,0.0,0.3275219522416591,0.1868570247659305,core_interaction_c025,0.25,1024,50,0.0126761328428983,0.525,0.0
KAN_tuned_fixed,core_interaction_c1,exclude_interaction,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1370286956429481,0.0361741718633176,2.5825799226760866,0.7203479516180131,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.5057291666666667,0.0560020308084288,0.0755,0.0804311299601508,0.0,0.0,0.0,0.0,126.6489803314209,36.476950115696525,core_interaction_c1,1.0,512,100,2.5825799226760866,0.05,0.0
KAN_tuned_fixed,core_interaction_c1,oracle_support,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0003516564131132,0.0001631941891319,0.000467420410132,0.0002028919430444,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.1299534440040588,0.0304946377160106,0.2727618059143424,0.1846024345350578,core_interaction_c1,1.0,512,100,0.000467420410132,1.0,1.0
KAN_tuned_fixed,core_interaction_c1,random,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1312740921974182,0.0292128497740942,2.5988075137138367,0.7222324748238339,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.5059895833333333,0.0565476734370387,0.088,0.1011928851253881,0.0,0.0,0.0,0.0,128.33231201171876,31.09106723057779,core_interaction_c1,1.0,512,100,2.5988075137138367,0.05,0.0
KAN_tuned_fixed,core_interaction_c1,raw,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001422977278707,5.407283255419484e-05,0.3019964378327131,0.1621844503976826,100.0,1.0,1.0,1.0,1.0,1.0,0.625,0.2124591463996993,0.9010416666666666,0.0941029877282476,0.7063149067889345,0.1720795504697926,0.1,0.3162277660168379,0.2440596329979598,0.3500588923551239,1.4411369651556014,0.6756987274626066,core_interaction_c1,1.0,512,100,0.3019964378327131,0.625,0.1
KAN_tuned_fixed,core_interaction_c1,rf,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0381496139365481,0.0327056855676832,0.2432001095963642,0.1714175646457546,4.0,0.3,0.725,0.3,0.45,0.3,0.725,0.2188987589427282,0.859765625,0.1120818226967334,0.7276666666666667,0.2210304152021718,0.3,0.4830458915396479,0.3424687385559082,0.5515644754017826,17.95032376796007,13.308626602698135,core_interaction_c1,1.0,512,100,0.2432001095963642,0.725,0.3
KAN_tuned_fixed,core_interaction_c1,exclude_interaction,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4526016056537628,0.176785161695025,1.4325087189674377,0.5457160884653105,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,116.65440521240234,48.79006164616347,core_interaction_c1,1.0,1024,50,1.4325087189674377,0.05,0.0
KAN_tuned_fixed,core_interaction_c1,oracle_support,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0005168443152797,0.0006376343763794,0.0005775960395112,0.0006847293163553,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.1426480412483215,0.0238821031699008,0.3178023047745227,0.2238790494802585,core_interaction_c1,1.0,1024,50,0.0005775960395112,1.0,1.0
KAN_tuned_fixed,core_interaction_c1,random,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4376685887575149,0.1446759237817152,1.441497015953064,0.5365655190363134,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,99.32443237304688,33.806213132956934,core_interaction_c1,1.0,1024,50,1.441497015953064,0.05,0.0
KAN_tuned_fixed,core_interaction_c1,raw,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0002077830322377,8.347623483716213e-05,0.0003114628663752,0.0001237214493162,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.1282730102539062,0.0183001283384553,0.1804731704294681,0.0817156630199369,core_interaction_c1,1.0,1024,50,0.0003114628663752,1.0,1.0
KAN_tuned_fixed,core_interaction_c1,rf,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0005024804515414,0.0006293428680148,0.0005682924878783,0.0006749484052664,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.1433178782463074,0.028432316189314,0.3095970626920462,0.2279896400608176,core_interaction_c1,1.0,1024,50,0.0005682924878783,1.0,1.0
